Cells,Ligand,Time,Concentration,RFU
T-reg,IL2-060 monomeric,240.0,1.037037037,30199.847660000003
T-reg,IL2-060 monomeric,240.0,0.345679012,30468.54297
T-reg,IL2-060 monomeric,240.0,0.115226337,26121.37695
T-reg,IL2-060 monomeric,240.0,0.038408779,27162.48633
T-reg,IL2-060 monomeric,240.0,0.012802926000000001,16816.46484
T-reg,IL2-060 monomeric,240.0,0.004267642,8723.724609
T-reg,IL2-060 monomeric,240.0,0.0014225470000000001,3338.366455
T-reg,IL2-060 monomeric,240.0,0.00047418199999999997,1956.130493
Naive Treg,IL2-060 monomeric,30.0,84.0,24396.9375
Naive Treg,IL2-060 monomeric,30.0,28.0,26681.33203
Naive Treg,IL2-060 monomeric,30.0,9.333333332999999,28453.5293
Naive Treg,IL2-060 monomeric,30.0,3.111111111,29080.75977
Naive Treg,IL2-060 monomeric,30.0,1.037037037,19870.47852
Naive Treg,IL2-060 monomeric,30.0,0.345679012,22835.35352
Naive Treg,IL2-060 monomeric,30.0,0.115226337,8534.109375
Naive Treg,IL2-060 monomeric,30.0,0.038408779,7395.752441
Naive Treg,IL2-060 monomeric,30.0,0.012802926000000001,2335.62207
Naive Treg,IL2-060 monomeric,30.0,0.004267642,2010.033691
Naive Treg,IL2-060 monomeric,30.0,0.0014225470000000001,1930.4515379999998
Naive Treg,IL2-060 monomeric,30.0,0.00047418199999999997,1758.733032
Naive Treg,IL2-060 monomeric,60.0,84.0,30444.68164
Naive Treg,IL2-060 monomeric,60.0,28.0,28085.26563
Naive Treg,IL2-060 monomeric,60.0,9.333333332999999,28873.0
Naive Treg,IL2-060 monomeric,60.0,3.111111111,29850.24414
Naive Treg,IL2-060 monomeric,60.0,1.037037037,23133.82031
Naive Treg,IL2-060 monomeric,60.0,0.345679012,22386.35547
Naive Treg,IL2-060 monomeric,60.0,0.115226337,6242.201172
Naive Treg,IL2-060 monomeric,60.0,0.038408779,3179.943848
Naive Treg,IL2-060 monomeric,60.0,0.012802926000000001,2876.688232
Naive Treg,IL2-060 monomeric,60.0,0.004267642,1979.233154
Naive Treg,IL2-060 monomeric,60.0,0.0014225470000000001,1700.4482420000002
Naive Treg,IL2-060 monomeric,60.0,0.00047418199999999997,1396.065674
Naive Treg,IL2-060 monomeric,120.0,84.0,25236.83984
Naive Treg,IL2-060 monomeric,120.0,28.0,26271.12891
Naive Treg,IL2-060 monomeric,120.0,9.333333332999999,24122.69141
Naive Treg,IL2-060 monomeric,120.0,3.111111111,24856.78906
Naive Treg,IL2-060 monomeric,120.0,1.037037037,18260.28125
Naive Treg,IL2-060 monomeric,120.0,0.345679012,19823.92969
Naive Treg,IL2-060 monomeric,120.0,0.115226337,10682.55078
Naive Treg,IL2-060 monomeric,120.0,0.038408779,4848.901367
Naive Treg,IL2-060 monomeric,120.0,0.012802926000000001,2062.0307620000003
Naive Treg,IL2-060 monomeric,120.0,0.004267642,2520.9614260000003
Naive Treg,IL2-060 monomeric,120.0,0.0014225470000000001,1853.9438480000001
Naive Treg,IL2-060 monomeric,120.0,0.00047418199999999997,1581.27124
Naive Treg,IL2-060 monomeric,240.0,84.0,24964.48438
Naive Treg,IL2-060 monomeric,240.0,28.0,22593.16406
Naive Treg,IL2-060 monomeric,240.0,9.333333332999999,23856.37891
Naive Treg,IL2-060 monomeric,240.0,3.111111111,23845.75195
Naive Treg,IL2-060 monomeric,240.0,1.037037037,22190.85742
Naive Treg,IL2-060 monomeric,240.0,0.345679012,23032.83008
Naive Treg,IL2-060 monomeric,240.0,0.115226337,20803.37305
Naive Treg,IL2-060 monomeric,240.0,0.038408779,20268.77148
Naive Treg,IL2-060 monomeric,240.0,0.012802926000000001,11681.16016
Naive Treg,IL2-060 monomeric,240.0,0.004267642,4854.611816
Naive Treg,IL2-060 monomeric,240.0,0.0014225470000000001,2225.188232
Naive Treg,IL2-060 monomeric,240.0,0.00047418199999999997,1547.4567869999998
Mem Treg,IL2-060 monomeric,30.0,84.0,38183.14063
Mem Treg,IL2-060 monomeric,30.0,28.0,42623.75391
Mem Treg,IL2-060 monomeric,30.0,9.333333332999999,40772.79297
Mem Treg,IL2-060 monomeric,30.0,3.111111111,41186.55469
Mem Treg,IL2-060 monomeric,30.0,1.037037037,28102.43555
Mem Treg,IL2-060 monomeric,30.0,0.345679012,34257.6875
Mem Treg,IL2-060 monomeric,30.0,0.115226337,12410.91797
Mem Treg,IL2-060 monomeric,30.0,0.038408779,9550.84375
Mem Treg,IL2-060 monomeric,30.0,0.012802926000000001,3091.804932
Mem Treg,IL2-060 monomeric,30.0,0.004267642,2946.3396
Mem Treg,IL2-060 monomeric,30.0,0.0014225470000000001,2377.811035
Mem Treg,IL2-060 monomeric,30.0,0.00047418199999999997,2900.751953
Mem Treg,IL2-060 monomeric,60.0,84.0,42963.44531
Mem Treg,IL2-060 monomeric,60.0,28.0,42621.34766
Mem Treg,IL2-060 monomeric,60.0,9.333333332999999,42919.09766
Mem Treg,IL2-060 monomeric,60.0,3.111111111,43681.95313
Mem Treg,IL2-060 monomeric,60.0,1.037037037,30755.20117
Mem Treg,IL2-060 monomeric,60.0,0.345679012,34491.875
Mem Treg,IL2-060 monomeric,60.0,0.115226337,10676.90625
Mem Treg,IL2-060 monomeric,60.0,0.038408779,4619.302246
Mem Treg,IL2-060 monomeric,60.0,0.012802926000000001,4258.737793
Mem Treg,IL2-060 monomeric,60.0,0.004267642,2086.3286129999997
Mem Treg,IL2-060 monomeric,60.0,0.0014225470000000001,2440.587402
Mem Treg,IL2-060 monomeric,60.0,0.00047418199999999997,2087.940674
Mem Treg,IL2-060 monomeric,120.0,84.0,39651.86328
Mem Treg,IL2-060 monomeric,120.0,28.0,40478.80469
Mem Treg,IL2-060 monomeric,120.0,9.333333332999999,38806.70313
Mem Treg,IL2-060 monomeric,120.0,3.111111111,39880.26563
Mem Treg,IL2-060 monomeric,120.0,1.037037037,32104.93555
Mem Treg,IL2-060 monomeric,120.0,0.345679012,32197.07813
Mem Treg,IL2-060 monomeric,120.0,0.115226337,21032.04688
Mem Treg,IL2-060 monomeric,120.0,0.038408779,5858.375
Mem Treg,IL2-060 monomeric,120.0,0.012802926000000001,2716.631592
Mem Treg,IL2-060 monomeric,120.0,0.004267642,2966.8232420000004
Mem Treg,IL2-060 monomeric,120.0,0.0014225470000000001,2969.811035
Mem Treg,IL2-060 monomeric,120.0,0.00047418199999999997,2345.1455079999996
Mem Treg,IL2-060 monomeric,240.0,84.0,38227.48438
Mem Treg,IL2-060 monomeric,240.0,28.0,38565.16797
Mem Treg,IL2-060 monomeric,240.0,9.333333332999999,36496.74609
Mem Treg,IL2-060 monomeric,240.0,3.111111111,37211.59766
Mem Treg,IL2-060 monomeric,240.0,1.037037037,33387.00391
Mem Treg,IL2-060 monomeric,240.0,0.345679012,35088.97656
Mem Treg,IL2-060 monomeric,240.0,0.115226337,29334.570310000003
Mem Treg,IL2-060 monomeric,240.0,0.038408779,32815.75781
Mem Treg,IL2-060 monomeric,240.0,0.012802926000000001,21237.42188
Mem Treg,IL2-060 monomeric,240.0,0.004267642,10081.3291
Mem Treg,IL2-060 monomeric,240.0,0.0014225470000000001,3749.9658200000003
Mem Treg,IL2-060 monomeric,240.0,0.00047418199999999997,2368.794434
T-helper,IL2-060 monomeric,30.0,84.0,12615.36914
T-helper,IL2-060 monomeric,30.0,28.0,12850.87109
T-helper,IL2-060 monomeric,30.0,9.333333332999999,4560.583984000001
T-helper,IL2-060 monomeric,30.0,3.111111111,3380.043457
T-helper,IL2-060 monomeric,30.0,1.037037037,1992.940674
T-helper,IL2-060 monomeric,30.0,0.345679012,2215.503662
T-helper,IL2-060 monomeric,30.0,0.115226337,1569.079468
T-helper,IL2-060 monomeric,30.0,0.038408779,1651.965576
T-helper,IL2-060 monomeric,30.0,0.012802926000000001,1697.2753910000001
T-helper,IL2-060 monomeric,30.0,0.004267642,1720.097168
T-helper,IL2-060 monomeric,30.0,0.0014225470000000001,1654.12854
T-helper,IL2-060 monomeric,30.0,0.00047418199999999997,1564.052002
T-helper,IL2-060 monomeric,60.0,84.0,7888.640137
T-helper,IL2-060 monomeric,60.0,28.0,6031.882324
T-helper,IL2-060 monomeric,60.0,9.333333332999999,3929.681396
T-helper,IL2-060 monomeric,60.0,3.111111111,3599.085449
T-helper,IL2-060 monomeric,60.0,1.037037037,2403.236572
T-helper,IL2-060 monomeric,60.0,0.345679012,1961.390747
T-helper,IL2-060 monomeric,60.0,0.115226337,1501.938477
T-helper,IL2-060 monomeric,60.0,0.038408779,1576.2769779999999
T-helper,IL2-060 monomeric,60.0,0.012802926000000001,1515.223145
T-helper,IL2-060 monomeric,60.0,0.004267642,1401.699585
T-helper,IL2-060 monomeric,60.0,0.0014225470000000001,1513.542236
T-helper,IL2-060 monomeric,60.0,0.00047418199999999997,1393.642212
T-helper,IL2-060 monomeric,120.0,84.0,4124.228516
T-helper,IL2-060 monomeric,120.0,28.0,3906.181396
T-helper,IL2-060 monomeric,120.0,9.333333332999999,2839.503662
T-helper,IL2-060 monomeric,120.0,3.111111111,3083.773682
T-helper,IL2-060 monomeric,120.0,1.037037037,2283.067871
T-helper,IL2-060 monomeric,120.0,0.345679012,1924.3925780000002
T-helper,IL2-060 monomeric,120.0,0.115226337,1497.0214839999999
T-helper,IL2-060 monomeric,120.0,0.038408779,1631.626465
T-helper,IL2-060 monomeric,120.0,0.012802926000000001,1556.282471
T-helper,IL2-060 monomeric,120.0,0.004267642,1533.311523
T-helper,IL2-060 monomeric,120.0,0.0014225470000000001,1567.220459
T-helper,IL2-060 monomeric,120.0,0.00047418199999999997,1547.732422
T-helper,IL2-060 monomeric,240.0,84.0,8372.455078
T-helper,IL2-060 monomeric,240.0,28.0,5530.208008
T-helper,IL2-060 monomeric,240.0,9.333333332999999,4110.351563
T-helper,IL2-060 monomeric,240.0,3.111111111,3339.6455079999996
T-helper,IL2-060 monomeric,240.0,1.037037037,2671.315918
T-helper,IL2-060 monomeric,240.0,0.345679012,2918.109375
T-helper,IL2-060 monomeric,240.0,0.115226337,2509.63208
T-helper,IL2-060 monomeric,240.0,0.038408779,2094.100098
T-helper,IL2-060 monomeric,240.0,0.012802926000000001,1747.980225
T-helper,IL2-060 monomeric,240.0,0.004267642,1560.119385
T-helper,IL2-060 monomeric,240.0,0.0014225470000000001,1288.682861
T-helper,IL2-060 monomeric,240.0,0.00047418199999999997,1290.6345210000002
Naive Th,IL2-060 monomeric,30.0,84.0,6181.63623
Naive Th,IL2-060 monomeric,30.0,28.0,5751.84668
Naive Th,IL2-060 monomeric,30.0,9.333333332999999,2672.180664
Naive Th,IL2-060 monomeric,30.0,3.111111111,2353.074219
Naive Th,IL2-060 monomeric,30.0,1.037037037,1592.547852
Naive Th,IL2-060 monomeric,30.0,0.345679012,1794.3067629999998
Naive Th,IL2-060 monomeric,30.0,0.115226337,1317.688477
Naive Th,IL2-060 monomeric,30.0,0.038408779,1371.36499
Naive Th,IL2-060 monomeric,30.0,0.012802926000000001,1447.204834
Naive Th,IL2-060 monomeric,30.0,0.004267642,1506.807251
Naive Th,IL2-060 monomeric,30.0,0.0014225470000000001,1409.122559
Naive Th,IL2-060 monomeric,30.0,0.00047418199999999997,1333.577148
Naive Th,IL2-060 monomeric,60.0,84.0,3156.606445
Naive Th,IL2-060 monomeric,60.0,28.0,2957.701172
Naive Th,IL2-060 monomeric,60.0,9.333333332999999,2562.068848
Naive Th,IL2-060 monomeric,60.0,3.111111111,2373.063965
Naive Th,IL2-060 monomeric,60.0,1.037037037,1800.672729
Naive Th,IL2-060 monomeric,60.0,0.345679012,1612.03833
Naive Th,IL2-060 monomeric,60.0,0.115226337,1261.5234380000002
Naive Th,IL2-060 monomeric,60.0,0.038408779,1365.212036
Naive Th,IL2-060 monomeric,60.0,0.012802926000000001,1284.4438480000001
Naive Th,IL2-060 monomeric,60.0,0.004267642,1173.310547
Naive Th,IL2-060 monomeric,60.0,0.0014225470000000001,1296.270386
Naive Th,IL2-060 monomeric,60.0,0.00047418199999999997,1177.5686039999998
Naive Th,IL2-060 monomeric,120.0,84.0,2317.575439
Naive Th,IL2-060 monomeric,120.0,28.0,2248.7573239999997
Naive Th,IL2-060 monomeric,120.0,9.333333332999999,1965.9233399999998
Naive Th,IL2-060 monomeric,120.0,3.111111111,2205.8544920000004
Naive Th,IL2-060 monomeric,120.0,1.037037037,1702.5219730000001
Naive Th,IL2-060 monomeric,120.0,0.345679012,1503.154785
Naive Th,IL2-060 monomeric,120.0,0.115226337,1265.616455
Naive Th,IL2-060 monomeric,120.0,0.038408779,1385.444946
Naive Th,IL2-060 monomeric,120.0,0.012802926000000001,1370.0717769999999
Naive Th,IL2-060 monomeric,120.0,0.004267642,1321.417236
Naive Th,IL2-060 monomeric,120.0,0.0014225470000000001,1341.095703
Naive Th,IL2-060 monomeric,120.0,0.00047418199999999997,1348.721313
Naive Th,IL2-060 monomeric,240.0,84.0,2754.435547
Naive Th,IL2-060 monomeric,240.0,28.0,2466.0896
Naive Th,IL2-060 monomeric,240.0,9.333333332999999,2137.369629
Naive Th,IL2-060 monomeric,240.0,3.111111111,2165.76709
Naive Th,IL2-060 monomeric,240.0,1.037037037,1863.9589839999999
Naive Th,IL2-060 monomeric,240.0,0.345679012,1982.550659
Naive Th,IL2-060 monomeric,240.0,0.115226337,1807.060059
Naive Th,IL2-060 monomeric,240.0,0.038408779,1627.414673
Naive Th,IL2-060 monomeric,240.0,0.012802926000000001,1431.424683
Naive Th,IL2-060 monomeric,240.0,0.004267642,1326.451172
Naive Th,IL2-060 monomeric,240.0,0.0014225470000000001,1067.334961
Naive Th,IL2-060 monomeric,240.0,0.00047418199999999997,1059.14502
Mem Th,IL2-060 monomeric,30.0,84.0,25127.61914
Mem Th,IL2-060 monomeric,30.0,28.0,26104.33203
Mem Th,IL2-060 monomeric,30.0,9.333333332999999,14760.7168
Mem Th,IL2-060 monomeric,30.0,3.111111111,8718.235352
Mem Th,IL2-060 monomeric,30.0,1.037037037,2564.939453
Mem Th,IL2-060 monomeric,30.0,0.345679012,3060.7973629999997
Mem Th,IL2-060 monomeric,30.0,0.115226337,1884.792969
Mem Th,IL2-060 monomeric,30.0,0.038408779,1998.8613280000002
Mem Th,IL2-060 monomeric,30.0,0.012802926000000001,1968.250244
Mem Th,IL2-060 monomeric,30.0,0.004267642,1985.300415
Mem Th,IL2-060 monomeric,30.0,0.0014225470000000001,1926.0885010000002
Mem Th,IL2-060 monomeric,30.0,0.00047418199999999997,1828.7402339999999
Mem Th,IL2-060 monomeric,60.0,84.0,21899.07813
Mem Th,IL2-060 monomeric,60.0,28.0,17696.34961
Mem Th,IL2-060 monomeric,60.0,9.333333332999999,11718.05273
Mem Th,IL2-060 monomeric,60.0,3.111111111,10092.39453
Mem Th,IL2-060 monomeric,60.0,1.037037037,3688.429199
Mem Th,IL2-060 monomeric,60.0,0.345679012,2488.277832
Mem Th,IL2-060 monomeric,60.0,0.115226337,1766.08252
Mem Th,IL2-060 monomeric,60.0,0.038408779,1837.637451
Mem Th,IL2-060 monomeric,60.0,0.012802926000000001,1792.923096
Mem Th,IL2-060 monomeric,60.0,0.004267642,1644.2578130000002
Mem Th,IL2-060 monomeric,60.0,0.0014225470000000001,1756.1036379999998
Mem Th,IL2-060 monomeric,60.0,0.00047418199999999997,1642.010498
Mem Th,IL2-060 monomeric,120.0,84.0,15690.91895
Mem Th,IL2-060 monomeric,120.0,28.0,12798.77051
Mem Th,IL2-060 monomeric,120.0,9.333333332999999,7340.799316
Mem Th,IL2-060 monomeric,120.0,3.111111111,7087.472168000001
Mem Th,IL2-060 monomeric,120.0,1.037037037,4071.2626950000003
Mem Th,IL2-060 monomeric,120.0,0.345679012,2463.858398
Mem Th,IL2-060 monomeric,120.0,0.115226337,1814.466064
Mem Th,IL2-060 monomeric,120.0,0.038408779,1919.5839839999999
Mem Th,IL2-060 monomeric,120.0,0.012802926000000001,1829.281982
Mem Th,IL2-060 monomeric,120.0,0.004267642,1806.133301
Mem Th,IL2-060 monomeric,120.0,0.0014225470000000001,1821.909668
Mem Th,IL2-060 monomeric,120.0,0.00047418199999999997,1777.609375
Mem Th,IL2-060 monomeric,240.0,84.0,26725.04492
Mem Th,IL2-060 monomeric,240.0,28.0,22111.0918
Mem Th,IL2-060 monomeric,240.0,9.333333332999999,17569.04492
Mem Th,IL2-060 monomeric,240.0,3.111111111,12645.60352
Mem Th,IL2-060 monomeric,240.0,1.037037037,10571.75781
Mem Th,IL2-060 monomeric,240.0,0.345679012,9753.426758
Mem Th,IL2-060 monomeric,240.0,0.115226337,5637.97168
Mem Th,IL2-060 monomeric,240.0,0.038408779,3162.876221
Mem Th,IL2-060 monomeric,240.0,0.012802926000000001,2188.043945
Mem Th,IL2-060 monomeric,240.0,0.004267642,1860.1357420000002
Mem Th,IL2-060 monomeric,240.0,0.0014225470000000001,1592.8126220000001
Mem Th,IL2-060 monomeric,240.0,0.00047418199999999997,1537.0063480000001
NK,Cterm IL-2 monomeric WT,30.0,84.0,1715.200439
NK,Cterm IL-2 monomeric WT,30.0,28.0,1563.56958
NK,Cterm IL-2 monomeric WT,30.0,9.333333332999999,724.4750366000001
NK,Cterm IL-2 monomeric WT,30.0,3.111111111,587.6741943
NK,Cterm IL-2 monomeric WT,30.0,1.037037037,633.1920776000001
NK,Cterm IL-2 monomeric WT,30.0,0.345679012,643.7686157
NK,Cterm IL-2 monomeric WT,30.0,0.115226337,572.1417847
NK,Cterm IL-2 monomeric WT,30.0,0.038408779,551.6767578
NK,Cterm IL-2 monomeric WT,30.0,0.012802926000000001,583.1552734
NK,Cterm IL-2 monomeric WT,30.0,0.004267642,546.8737792999999
NK,Cterm IL-2 monomeric WT,30.0,0.0014225470000000001,581.0952147999999
NK,Cterm IL-2 monomeric WT,30.0,0.00047418199999999997,482.67446900000004
NK,Cterm IL-2 monomeric WT,60.0,84.0,1680.343018
NK,Cterm IL-2 monomeric WT,60.0,28.0,1209.849731
NK,Cterm IL-2 monomeric WT,60.0,9.333333332999999,737.3634643999999
NK,Cterm IL-2 monomeric WT,60.0,3.111111111,506.25427249999996
NK,Cterm IL-2 monomeric WT,60.0,1.037037037,655.2907104
NK,Cterm IL-2 monomeric WT,60.0,0.345679012,630.4945679
NK,Cterm IL-2 monomeric WT,60.0,0.115226337,506.72875980000003
NK,Cterm IL-2 monomeric WT,60.0,0.038408779,583.3120117000001
NK,Cterm IL-2 monomeric WT,60.0,0.012802926000000001,568.6062012
NK,Cterm IL-2 monomeric WT,60.0,0.004267642,616.1097412
NK,Cterm IL-2 monomeric WT,60.0,0.0014225470000000001,671.458313
NK,Cterm IL-2 monomeric WT,60.0,0.00047418199999999997,576.5933227999999
NK,Cterm IL-2 monomeric WT,120.0,84.0,1734.69043
NK,Cterm IL-2 monomeric WT,120.0,28.0,1639.1713869999999
NK,Cterm IL-2 monomeric WT,120.0,9.333333332999999,994.5737300000001
