,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,1,2,3,4,5,6,7,8,9,10,11,12,
IL2-060 monomeric 4 hr,,24976.48438,22605.16406,23868.37891,23857.75195,22202.85742,23044.83008,20815.37305,20280.77148,11693.16016,4866.611816,2237.188232,1559.456787,,Cterm monomericWT 4hr,,20703.86328,19901.36133,19802.46875,20312.08594,19029.85938,21180.66602,20292.95117,16376.36328,12264.15137,4854.015625,2435.062012,1795.959961,,Cterm monomeric V91K 4hr,,12921.56836,13503.48242,14906.05762,13910.68262,11692.68457,6995.649414,4730.808105,3016.112305,1456.666016,1321.330811,1753.376709,1116.73999,,IL2-109 monomeric 4 hr,,21705.73828,16966.99219,20164.87305,15945.69824,14475.43359,12184.97266,7228.078125,2804.359863,2594.41626,1649.402344,1598.512695,2187.781982,,IL2-110 monomeric 4 hr,,23817,28564.14844,18744.0918,15441.77246,8026.178223,4573.263672,3389.55957,3074.803955,1828.666016,2654.381592,2768.627686,2729.102783,,Cterm monomeric N88D 4hr,,25737.24609,20815.49609,21584.60156,16884.85938,9626.28125,5943.492188,5136.165039,3234.323242,3188.529053,3054.747559,2256.039307,2478.480469,,IL2-060 dimeric 4 hr,,19956.53516,21307.12109,19800.89063,20797.63281,16270.66113,21749.01563,16157.44336,19600.03125,18496.26172,15563.75293,5278.762207,4142.358887,,IL2-062 monomeric 4 hr,,27590.15234,30562.52734,27909.94922,28550.74609,29033.06641,26437.63672,24687.92188,21792.22266,13704.47852,7731.184082,7306.657715,4438.298828,,,13513.3125,11762.34375,14219.97656,11392.36816,12205.08789,8224.291016,4022.745361,3016.552002,1956.13147,1871.905518,2902.442383,1301.083374,
IL2-060 monomeric 2 hr,,25248.83984,26283.12891,24134.69141,24868.78906,18272.28125,19835.92969,10694.55078,4860.901367,2074.030762,2532.961426,1865.943848,1593.27124,,Cterm monomeric WT 2hr,,18344.01953,15623.76953,18560.89648,15855.12402,16591.56445,12949.24707,7064.424805,3658.385742,1425.410645,1377.424438,1110.008057,1368.503662,,Cterm monomeric V91K 2hr,,14029.12402,13084.53125,9848.226563,11206.10352,2251.198242,2986.49292,1744.347412,1129.375,977.9705811,1143.827881,1292.702393,769.2420654,,IL2-109 monomeric 2 hr,,18480.47461,17201.61719,13944.27344,10729.13379,5914.983887,3021.518311,1717.97583,2022.970093,1932.356689,1502.400879,2085.572754,1333.983887,,IL2-110 monomeric 2 hr,,29961.76563,21455.2207,8252.259766,5497.244141,3302.48291,2557.033936,2449.469971,2689.890137,2097.947021,2455.536133,2272.041992,2145.000977,,Cterm monomeric N88D 2hr,,19178.85938,16790.89844,6531.35791,3651.85498,3690.973389,3058.698242,2671.482178,2218.350098,2890.414551,2688.924805,1960.457031,2633.491455,,IL2-060 dimeric 2 hr,,21135.75586,24938.36328,22550.50391,24219.33594,18159.70508,23469.50977,16977.875,20403.0332,15522.84375,5562.571777,1673.539917,1679.450684,,IL2-062 monomeric 2 hr,,30428,31252.03711,28700.75391,26157.20313,23852.43359,19016.29102,14308.31055,9042.761719,7895.90625,5699.59668,4856.15625,8269.814453,,,13841.84082,13999.28809,8789.640625,9137.949219,3268.031494,2691.983154,2039.429077,2432.695801,2059.523682,1351.680176,1825.913696,1957.90564,
IL2-060 monomeric 1 hr,,30456.68164,28097.26563,28885,29862.24414,23145.82031,22398.35547,6254.201172,3191.943848,2888.688232,1991.233154,1712.448242,1408.065674,,Cterm monomeric WT 1hr,,19794.38672,14818.85547,16591.82031,14762.66211,13250.19238,7561.283203,4469.958496,2171.104492,1370.043457,1370.68689,1110.944092,1286.563477,,Cterm monomeric V91K 1hr,,14721.52148,13059.03418,9282.880859,2481.623535,1880.238525,1569.208252,1524.089111,1299.427979,1195.070923,1195.334229,1364.751953,847.1516113,,IL2-109 monomeric 1 hr,,20274.98438,18152.60938,16708.41602,6908.375488,2789.510986,1710.732178,1999.083496,1778.711914,1488.238892,1505.115479,1956.985596,1479.611572,,IL2-110 monomeric 1 hr,,31135,27430.83594,4076.204834,4720.666992,3160.767578,2988.073486,3157.498535,2740.31665,3108.777832,3308.870117,2230.171875,2463.798828,,Cterm monomeric N88D 1hr,,22952.4375,22136.03125,4710.250977,5294.643066,2850.779541,2368.648438,2425.198242,2620.570801,2210.691406,2549.906738,2053.793213,2818.993408,,IL2-060 dimeric 1 hr,,25410.88672,26427.79102,28022.08594,24853.66016,18752.74023,25312.72656,20132.33984,19829.06641,14349.18848,7204.140625,2174.682373,1974.00708,,IL2-062 monomeric 1 hr,,34926.57031,32350.29102,31051.59375,31663.07617,22724.86719,14302.72656,15653.5957,8091.394531,8243.466797,5706.651855,6611.262695,6700.703125,,,13235.19727,16567.10938,5148.688477,8733.819336,2453.514893,1841.983765,1406.111328,1861.175903,1965.824219,1822.975952,1823.856201,1775.957031,
IL2-060 monomeric 30 min,,24408.9375,26693.33203,28465.5293,29092.75977,19882.47852,22847.35352,8546.109375,7407.752441,2347.62207,2022.033691,1942.451538,1770.733032,,Cterm monomeric WT 30min,,19078.25586,19316.20898,15942,15387.37012,11346.07617,10590.26172,3080.602783,1500.561035,1508.35144,1203.28186,1086.384521,978.137085,,Cterm monomeric V91K 30min,,20646.99219,18657.94727,4261.030762,2416.70459,1780.353394,2554.286621,1446.355103,1843.79187,1330.038208,1954.106567,1202.766602,1255.92749,,IL2-109 monomeric 30 min,,20933.92969,19481.00391,13439.36426,10540.88477,2981.470215,1852.228394,2790.226074,1899.894287,2380.646729,1868.722412,2449.65625,1472.269043,,IL2-110 monomeric 30 min,,36543.86328,26934.99609,4473.96582,3532.062012,3221.376465,3094.045166,2605.70752,2511.900146,2642.80542,2694.886963,2373.201172,2187.244385,,Cterm monomeric N88D 30min,,26115.20898,19584.91016,2198.099854,2093.994629,2047.283203,2422.316406,2955.825195,3425.285645,2384.924316,2239.027832,2259.710449,1925.676025,,IL2-060 dimeric 30 min,,30709.20898,32287.86523,27588.77539,28513.26172,26008.10156,28231.49609,25157.26953,15093.74121,4374.854492,3302.570068,2204.847168,2339.063965,,IL2-062 monomeric 30 min,,29620.94531,27202.3125,28320.36719,28180.17578,25295.875,11544.83691,9090.552734,5698.465332,6366.630371,7277.987305,5678.802734,4454.270508,,,18575.69922,14532.19629,3835.945557,2771.233398,1756.123169,1691.737305,2894.37915,1888.014648,2093.369141,1580.773682,1479.898804,1251.908203,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,1,2,3,4,5,6,7,8,9,10,11,12,
IL2-060 monomeric 4 hr,,38239.48438,38577.16797,36508.74609,37223.59766,33399.00391,35100.97656,29346.57031,32827.75781,21249.42188,10093.3291,3761.96582,2380.794434,,Cterm monomericWT 4hr,,29324.80859,32023.66406,28275.82617,27860.12891,26202.63477,27454.91406,26002.76953,22291.73047,14549.93945,4535.389648,3324.802246,2169.930908,,Cterm monomeric V91K 4hr,,18645.63281,21408.60547,22246.58984,18063.91797,14321.77051,13137.94727,5910.702637,3792.559326,2062.623047,1988.946777,2046.722412,1592.228027,,IL2-109 monomeric 4 hr,,31858.55859,26980.96289,28114.58594,24062.60938,22103.32422,19438.48633,12346.26758,4994.445801,3332.480957,2483.145752,2021.689819,2007.004883,,IL2-110 monomeric 4 hr,,31999.00586,34146.96484,27734.71484,21354.96484,13888.97461,6934.114746,3270.355469,2877.889404,2459.501465,2334.235596,2877.445801,2885.815918,,Cterm monomeric N88D 4hr,,37290.60156,33455.12891,32255.88672,18470.625,15197.81934,5613.022949,4897.140625,3402.821289,2995.104004,2666.503662,2253.486816,2418.441406,,IL2-060 dimeric 4 hr,,31832.30469,31701.77539,28952.19922,28987.41016,24429.25195,29839.67188,23204.93359,29859.55273,25540.03516,16571.69336,5102.82666,4992.483887,,IL2-062 monomeric 4 hr,,40428.05078,42694.22656,41966.85938,43907.82813,41129.31641,39497.12109,32572.15039,31416.95898,18063.8418,10297.41895,9166.918945,5595.323242,,,17174.87891,16204.92676,16711.56641,17601.36328,14102.60449,11320.46289,9223.063477,4426.374512,2686.243408,2003.285889,2329.227051,2079.241211,
IL2-060 monomeric 2 hr,,39663.86328,40490.80469,38818.70313,39892.26563,32116.93555,32209.07813,21044.04688,5870.375,2728.631592,2978.823242,2981.811035,2357.145508,,Cterm monomeric WT 2hr,,27174.0293,26692.95117,30756.49219,23450.80859,24338.79297,21826.9375,15977.62109,5348.349609,2040.942871,1857.171387,2068.878174,1617.696533,,Cterm monomeric V91K 2hr,,24084.74609,22389.11523,19077.14063,14476.04395,3142.468262,5160.388184,2377.278809,1946.486084,1747.914917,1614.548706,1622.813721,1382.931641,,IL2-109 monomeric 2 hr,,28369.14844,26317.42188,25218.00977,19249.71875,13433.70703,5447.03418,3160.015625,2883.108398,2155.4375,2024.226929,2465.783936,1898.019531,,IL2-110 monomeric 2 hr,,38934.38281,33443.17188,13493.23438,7043.634766,3667.429199,2778.401123,2824.876709,2618.463867,2631.194092,2615.263916,2612.369629,2478.185791,,Cterm monomeric N88D 2hr,,37353.44141,31884.54883,14522.63184,4651.694824,3583.321289,2948.67334,2262.092773,2177.981934,2623.17334,2736.259277,2129.779541,2478.84082,,IL2-060 dimeric 2 hr,,38377.64063,36142.38281,37723.63281,37601.34375,29594.39453,38091.05469,27161.02148,28435.39258,16103.01758,6491.53125,2346.740479,2093.924561,,IL2-062 monomeric 2 hr,,44948.71484,45695.39063,43216.60156,41688.19922,42442.57031,30238.46484,24015.11914,10759.20996,10106.13574,7415.626953,7363.746094,8077.632324,,,21335.33398,20560.28906,19744.90039,14824.49512,7571.146973,3929.34082,2784.13501,2126.256348,2213.132324,1939.863281,2160.380615,2039.177856,
IL2-060 monomeric 1 hr,,42975.44531,42633.34766,42931.09766,43693.95313,30767.20117,34503.875,10688.90625,4631.302246,4270.737793,2098.328613,2452.587402,2099.940674,,Cterm monomeric WT 1hr,,26260.27539,21428.54102,22803.58594,21875.64063,16385.55078,12987.73535,8145.570313,2756.983398,1802.617432,1392.998657,1673.2854,1687.737061,,Cterm monomeric V91K 1hr,,20327.875,20416.63477,11120.26367,6592.962402,2258.919922,1914.437378,1859.91748,1646.802002,1732.343872,1727.874023,1556.752563,1351.482178,,IL2-109 monomeric 1 hr,,29047.45117,26465.66211,25095.67578,14200.3623,5293.810547,2495.874268,2519.496338,2645.585938,2103.589355,2047.425293,1961.235352,1807.776123,,IL2-110 monomeric 1 hr,,41066.14453,38008.57422,6519.687012,5855.699219,3233.749512,3000.556641,3203.948486,3161.793457,2764.329102,3437.283936,2685.175293,2299.366455,,Cterm monomeric N88D 1hr,,39337.67188,27337.81641,3286.851807,4095.606445,2906.136475,2374.581543,2427.532715,2374.625977,2377.716797,2894.751709,2406.5354,2720.883789,,IL2-060 dimeric 1 hr,,41213.91016,40011.39844,41472.90625,38392.94531,29181.63281,36478.08594,27377.48047,29285.67578,14965.13086,6783.374512,2700.392822,3024.962158,,IL2-062 monomeric 1 hr,,48353.01563,43181.87109,40610.01172,38971.38672,31063.54883,15375.67188,21082.22656,10950.41406,10499.30566,8276.632813,8300.802734,8425.177734,,,20075.37891,19919.91016,14057.56641,9431.736328,3802.112549,2788.083984,2145.662598,2212.202881,1881.36145,1891.165283,1981.961426,1951.204224,
IL2-060 monomeric 30 min,,38195.14063,42635.75391,40784.79297,41198.55469,28114.43555,34269.6875,12422.91797,9562.84375,3103.804932,2958.3396,2389.811035,2912.751953,,Cterm monomeric WT 30min,,25655.75195,25014.02734,23005.1543,21133.29883,18412.00977,14312.97852,4180.542969,2231.488525,1784.303467,1692.114624,1296.743164,1309.448975,,Cterm monomeric V91K 30min,,26441.7832,25006.56445,10939.32813,3819.11084,2603.592285,2642.38501,1818.671143,2050.961182,1924.227295,2183.269775,1646.681885,1706.114014,,IL2-109 monomeric 30 min,,32880.34766,27306.2832,22425.31641,14254.14063,4021.328613,2722.103516,2849.368652,2329.273926,2410.12085,2248.849609,2141.187256,2036.705078,,IL2-110 monomeric 30 min,,49151.39844,46467.13672,5666.598633,4047.223145,3791.825195,3312.130371,3284.244385,3062.246338,3944.801758,3227.22876,2636.443359,2541.175537,,Cterm monomeric N88D 30min,,41662.36719,24669.32422,3233.689941,2951.236328,2874.166016,2689.187012,2484.590332,2579.285645,2382.003174,2477.709473,2130.932373,2052.231934,,IL2-060 dimeric 30 min,,44153.95313,43709.86719,43779.36328,44654.17969,38590.84375,39735.42188,32010.25391,17048.36328,5024.818359,3573.398438,3576.732422,3425.101318,,IL2-062 monomeric 30 min,,42835.97656,36174.53516,41736.15234,36876.21875,35283.21094,17105.49414,13439.16895,8504.250977,9622.783203,8590.679688,9042.194336,6962.774414,,,18634.39258,22491.91016,7013.455078,5971.100586,2933.162109,2547.89209,2414.729736,2483.002686,1893.927246,1612.846436,1941.584351,1416.567261,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,1,2,3,4,5,6,7,8,9,10,11,12,
IL2-060 monomeric 4 hr,,8384.455078,5542.208008,4122.351563,3351.645508,2683.315918,2930.109375,2521.63208,2106.100098,1759.980225,1572.119385,1300.682861,1302.634521,,Cterm monomericWT 4hr,,8801.570313,7619.746094,6630.005859,4773.656738,3641.182129,3189.190918,2417.141846,1943.787598,1617.406738,1450.128174,1397.697876,1432.860718,,Cterm monomeric V91K 4hr,,3354.992432,2876.694824,2652.843994,2187.838379,1778.721191,1612.981201,1538.892578,1444.377197,1335.565674,1320.971436,1398.81311,1308.412109,,IL2-109 monomeric 4 hr,,8005.956543,5616.936523,4427.37207,3137.879883,2649.937012,2284.442383,1997.280518,1854.819824,1801.642578,1782.88855,1770.008545,1572.456787,,IL2-110 monomeric 4 hr,,6182.458008,5207.681641,3233.884766,2660.756104,1912.209717,2043.118408,1917.838623,1804.760742,1831.156372,1967.259888,1950.603027,2102.941895,,Cterm monomeric N88D 4hr,,3452.095703,3204.347168,2740.751709,2461.766113,2219.493164,2143.083984,2160.92627,2067.157715,2093.098389,2090.281494,1883.759277,1770.440186,,IL2-060 dimeric 4 hr,,6815.021484,5037.652344,4935.053711,3419.73291,2528.144531,2744.364014,2432.97168,2523.078857,2333.600098,1962.165527,1769.55835,1510.740356,,IL2-062 monomeric 4 hr,,10037.19434,9337.347656,9496.631836,9505.109375,8624.625,9016.242188,7563.442871,6991.345703,6394.714844,5966.598633,5539.415039,4729.597168,,,2376.021729,2204.604492,2216.310547,2195.20166,1947.443481,1652.079224,1662.376831,1653.35376,1670.641724,1696.89856,1720.369263,1796.00293,
IL2-060 monomeric 2 hr,,4136.228516,3918.181396,2851.503662,3095.773682,2295.067871,1936.392578,1509.021484,1643.626465,1568.282471,1545.311523,1579.220459,1559.732422,,Cterm monomeric WT 2hr,,4674.777344,3715.690674,2925.805176,2495.987305,2317.578613,1831.555542,1559.009766,1403.699951,1387.40271,1371.782837,1385.430054,1296.249023,,Cterm monomeric V91K 2hr,,2870.843262,2469.178223,1906.693115,1716.436035,1562.859253,1553.305176,1538.457031,1421.592285,1278.017456,1282.388428,1158.23291,988.4744263,,IL2-109 monomeric 2 hr,,4441.822266,4038.615234,2566.445313,2221.974609,2144.02832,1902.120361,1943.980469,1876.758911,1804.99585,1885.440918,1925.637695,1674.689575,,IL2-110 monomeric 2 hr,,5363.78125,4000.240479,2285.772217,2253.356201,2112.595459,2018.856201,2007.832275,1973.471924,2005.477417,2057.188965,1903.132813,1978.01001,,Cterm monomeric N88D 2hr,,3167.93335,2580.435059,1944.394043,2089.97998,1958.500488,1893.156494,1780.095581,1574.29541,1869.015259,1864.57666,1755.67041,1857.290039,,IL2-060 dimeric 2 hr,,4215.512207,4081.245117,3268.460938,2801.583984,2519.803467,2902.484375,2365.6875,2082.356201,1855.04248,1820.552612,1555.732544,1523.712036,,IL2-062 monomeric 2 hr,,9008.574219,8116.094238,7562.03125,7547.118164,7718.925293,6622.125,5930.442383,6643.250977,6618.345703,5582.972656,4667.959961,5278.90918,,,2563.708984,2387.662109,2195.084473,1985.770142,1745.183472,1806.162109,1680.465332,1696.622314,1817.468506,1672.101074,1689.748779,1563.30481,
IL2-060 monomeric 1 hr,,7900.640137,6043.882324,3941.681396,3611.085449,2415.236572,1973.390747,1513.938477,1588.276978,1527.223145,1413.699585,1525.542236,1405.642212,,Cterm monomeric WT 1hr,,5649.0625,4356.762695,2707.217529,2071.967041,1792.558838,1424.085938,1458.985962,1282.421631,1188.42688,1206.386353,1230.998291,1365.483765,,Cterm monomeric V91K 1hr,,3484.18335,2861.39502,1801.949951,1642.750122,1581.022705,1659.419067,1501.38208,1479.380127,1430.473633,1280.696655,1321.732178,1032.588257,,IL2-109 monomeric 1 hr,,6218.794922,4427.128418,2306.448975,1893.37915,1750.728516,1764.395874,1888.781006,1756.763306,1840.1073,1694.083374,1631.675171,1371.710693,,IL2-110 monomeric 1 hr,,9003.447266,4774.592773,2432.263184,2544.866699,2260.42041,2357.93335,2184.20166,2154.276123,2303.482178,2269.828857,2001.857666,1803.172363,,Cterm monomeric N88D 1hr,,3295.265625,2623.698242,1985.942139,2250.681641,1941.630615,1969.451172,1963.863525,1981.342529,1935.290649,1848.235718,1812.03894,1944.669434,,IL2-060 dimeric 1 hr,,6981.274902,5916.383301,4650.018555,3846.691406,3387.593262,4211.395508,2719.132813,2423.093506,1950.488037,1745.429688,1734.726318,1695.299561,,IL2-062 monomeric 1 hr,,10195.20117,9401.304688,7902.581543,7648.498535,7754.920898,7850.681152,6550.995117,6244.273438,6844.804199,6181.14209,5471.256836,5634.706055,,,2555.545898,2494.057373,2118.807129,1978.380127,1945.211304,1871.985352,1895.935547,1890.994873,1915.820801,1809.934692,1746.99707,1705.424316,
IL2-060 monomeric 30 min,,12627.36914,12862.87109,4572.583984,3392.043457,2004.940674,2227.503662,1581.079468,1663.965576,1709.275391,1732.097168,1666.12854,1576.052002,,Cterm monomeric WT 30min,,10582.04102,9021.990234,2330.900635,1890.669434,1626.283936,1451.57251,1324.664063,1269.023193,1216.565186,1158.026733,1193.114746,1057.340942,,Cterm monomeric V91K 30min,,3978.874268,3289.277588,1879.281128,1907.844727,1967.388306,1872.446289,1780.088257,1817.880615,1648.917358,1644.709351,1545.201416,1423.508789,,IL2-109 monomeric 30 min,,11278.64844,6532.287109,2345.375977,2123.51123,2134.991943,2028.967041,2032.590088,1936.527832,2083.017822,1965.998657,1796.928345,1648.57666,,IL2-110 monomeric 30 min,,15952.16797,6598.51416,2841.124756,2578.399902,2537.523926,2595.422363,2444.46582,2452.473877,2505.681641,2486.352051,2256.440918,2049.768066,,Cterm monomeric N88D 30min,,3176.111816,2280.478027,2031.004028,1822.015015,1832.330322,1881.585693,1983.201538,1817.861084,1705.311035,1892.721802,1699.15979,1761.454712,,IL2-060 dimeric 30 min,,15880.59961,17140.46484,9944.154297,8744.164063,7951.155762,4999.080078,2469.578125,2157.331543,1731.690674,1717.195801,1776.400024,1861.616455,,IL2-062 monomeric 30 min,,10589.95605,9141.275391,7685.646484,7174.785156,6869.950195,6266.48877,7259.056152,5848.549805,6305.379883,5956.818848,5953.019531,4697.528809,,,2303.95459,2532.911377,1994.000488,1892.44751,1868.087158,1953.356445,1793.825684,2082.474854,1798.409424,1458.270142,1402.915161,1130.909912,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,, ,Naive Th,,,,,,,,,,,,,
 ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,
