kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_15Ra_log____0,scales_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_15Ra__0,scales__0,Y_15,logp
-9.265680408635708,-0.21324474105491567,0.8779616383359833,1.0835400966648108,2.0669118340967154,0.2639316745117846,0.49794139731390713,-0.2603377136775443,-0.2629965310502273,15.052224541341264,9.461633630179212e-05,0.8079583724324975,2.40599042602414,2.955122474896962,7.900387699040557,1.3020392307955033,1.6453306997802406,0.7707912351014191,0.7687445640428157,3444276.897749524,0.7526481563627025,-417.4092440741454
-9.204269979539394,-0.6118307091036534,1.0056987402681443,-0.013584540391386901,1.88870702512143,0.3616384164985732,-0.23329828371177697,0.6309681763537125,-0.5928166986497874,15.192155683633748,0.00010060888546075925,0.5423570616557133,2.7338168335120665,0.9865073130779574,6.610815534320003,1.43567972999307,0.7919173222528105,1.87942931771638,0.5527681087153969,3961588.676184247,0.7486972412671411,-414.45610027482576
-9.102809570226079,0.23398019315791274,1.2668004925109693,0.2117481418774262,2.1198136588572885,-0.16796739841449246,0.09403812095275875,-1.1168543101013995,0.35917680000782615,14.973103175161151,0.00011135251587419886,1.2636194636487355,3.5494777944459655,1.2358365903956368,8.329585198640299,0.845381395009237,1.098601624859578,0.3273077856999805,1.4321499833179907,3182263.1218073033,0.7497865881151875,-415.30169984328563
-10.038080152274928,0.2949628463919255,0.6400979405567598,0.24132587916009032,1.6536601260640684,-0.2742685716487647,0.08598816560854952,-1.141675122716656,0.5006009544973563,14.446240013333695,4.3703596814800296e-05,1.3430764576229597,1.8966666307943085,1.2729357909708556,5.226072950063627,0.7601278990410198,1.0897934311867492,0.31928373416905936,1.6497123749370888,1878980.7120476714,0.7520841995611707,-415.8453897896078
-9.972262519830704,0.31536522778335274,0.6550236583911897,0.6854956404184802,1.6053460108931492,-0.44160865082541145,0.1025260548424323,-0.7409383444412234,0.7925059195547003,14.382537574467214,4.6676836636976886e-05,1.3707598591292416,1.9251880636899088,1.9847553167462804,4.979582294404654,0.6430012242211507,1.1079661694176983,0.4766664283119765,2.2089248844899894,1763017.8294629015,0.754320781764927,-415.711480544643
-10.237548858428108,-1.0460917820626139,0.8936729555052463,-0.7153960408403125,1.7577304192439596,0.10182006843859018,0.2225979214304089,0.13744047317466568,-0.0859375688401049,13.962444650557874,3.5800494262848446e-05,0.35130805808806814,2.4440902199599615,0.4889984101007244,5.799260556951069,1.1071842364156839,1.2493181486813931,1.1473334068239684,0.9176515194805868,1158277.6214402243,0.7548066513885141,-416.59973167108103
-9.912035762914027,0.6628791126278707,0.9092234878629535,0.30454113382661535,1.8161075412685812,0.16942132441918778,-0.48853426508547304,-0.3881646792094121,0.29430303557253756,14.212479530231297,4.957441108444351e-05,1.9403708461726665,2.482394175578821,1.356002636484769,6.147881440604219,1.1846191427676207,0.6135250004783638,0.6783006320542693,1.3421905735350468,1487309.7814846137,0.7541034522235319,-413.61868903348056
-9.865577761318606,0.7664401081952905,0.922379382301679,0.1574501934793947,1.8337507126275756,0.08286396224302324,-0.20104746095675596,-0.16993323956136375,0.2727430418831198,14.291697813798121,5.1931876721246634e-05,2.152091388548094,2.5152680598406785,1.1705224568789507,6.257312079482724,1.0863940078912047,0.8178736135684919,0.843721141909732,1.3135626708651025,1609924.4554807437,0.7527377838264976,-412.69913314176614
-10.104260316541687,-0.6328447349958821,0.8005584681066701,0.18715035520857515,1.659956655222284,-0.2523866907874533,0.4008186636564256,0.13932377991662115,-0.17562944435683797,14.11145592938267,4.090491559085763e-05,0.5310788714341877,2.2267841692439614,1.2058085710201356,5.259082885727852,0.7769442427922604,1.4930465003574882,1.1494962235487058,0.8389287955463093,1344396.712340478,0.7562233367041792,-414.10429849458023
-9.974538689981731,0.6888319500370312,0.6991623068160568,-0.6793618117579803,1.658989620517767,0.18437727779256213,-0.11081191446767538,-0.1410011870042484,0.33369291274048724,14.290742322206844,4.657071303818178e-05,1.9913881334125643,2.012066506911244,0.5069404125638316,5.25399962830273,1.2024694025300076,0.8951070897907653,0.8684882807977771,1.396114348809828,1608386.9208686128,0.756116875158849,-414.6368524312933
