kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_15Ra_log____0,scales_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_15Ra__0,scales__0,Y_15,logp
-9.578512632733815,0.45699751934464267,0.6593575524979371,0.46119320460119967,1.4938759746197652,-0.40020538348608803,0.31046727018529857,0.1551916612837984,-0.7318028522901966,15.232028333987222,6.91997967326915e-05,1.5793249664836426,1.9335497310962186,1.5859652374632045,4.454326961364842,0.6701823875046682,1.3640623509071774,1.1678817773767598,0.4810409620620222,4122739.114289626,0.7495867018188839,-415.12352006628777
-9.55393548249276,0.08430135349471854,0.5317195650422175,-0.00024369048989431041,1.4741970863240623,-0.8371672598445905,-0.4453619805930229,0.009061707284079512,-0.44708313866296007,15.111159551560101,7.092160240341228e-05,1.08795670396782,1.7018562464557065,0.9997563392002213,4.367527617091277,0.43293518091359656,0.6405923520593781,1.0091028888513098,0.639490739659577,3653366.216199645,0.7520175149812858,-414.2516975616936
-9.69158190689343,-0.11565233715087425,0.6702916180068828,0.43644523982624367,1.4253157754980408,-0.5889376836705473,0.0389282337092621,-0.08483827165893015,-0.5781757480790283,15.018571003026315,6.180156273208287e-05,0.8907848622725454,1.9548072945316457,1.5471975153679827,4.15917099970757,0.5549164685553301,1.0396958658568807,0.918660845882443,0.5609206944444398,3330293.5226975745,0.7512702213760754,-413.9874730492124
-9.928879894154399,-0.284464609749454,0.32777714024805893,-0.5108719182111485,1.0818702149648287,0.32664245985126,0.2778270495246648,0.6060818117713761,0.6810300676588259,15.257055181835016,4.87463666207496e-05,0.75241698321836,1.3878796353100622,0.599972223975848,2.9501918878492135,1.3863057286041693,1.3202578382415797,1.8332343510407512,1.9759120073855474,4227220.242100806,0.7508110632579165,-417.5198363407097
-9.883858734810282,0.1412089048426649,0.2160145028816847,0.5399850264333103,0.9717305210451148,-0.504520898167862,-0.1668951953092713,-0.5222699000172978,-0.5433145815391902,15.402438584786287,5.099113648221741e-05,1.1516652112962174,1.2411203786921563,1.7159811676340375,2.642513429966583,0.603794785328898,0.8462883016732496,0.5931725762273933,0.5808198834082566,4888707.857858314,0.7502216876448656,-417.2475498830097
-9.899692065532424,0.7073471696170022,0.1320717609239816,0.9300345533679993,1.1048097006349682,-1.156861600713015,0.4428482594605251,0.5679490116719835,-0.7271503632460047,15.262001881321277,5.019013494929717e-05,2.02860257562832,1.1411902091928021,2.534596754959204,3.018649966972667,0.31447157115442603,1.5571360357520942,1.7646440729637267,0.48328421417437445,4248182.835379503,0.7489634810082191,-420.9036837748436
-9.218598573411482,0.3699344424619985,0.7720209689362405,0.6291416109984608,1.9261444626528719,-0.8202685746050579,0.10838290237376103,0.3504770842147855,-0.3268743614411809,15.235104671992756,9.917758038383237e-05,1.4476397078572698,2.164135487849404,1.8759995505375204,6.862998618659246,0.44031338163159156,1.1144743985907088,1.4197447248426107,0.7211743446402776,4135441.5818378027,0.7507877685166642,-415.93527984636995
-9.50133541444559,-0.45380221337496884,0.654452507209684,-0.43771364785249633,1.704396859267171,0.463242700382096,-0.3718726696346891,-0.3796558853343391,0.42924943922821424,15.11600435613112,7.475193838591193e-05,0.6352083565392465,1.9240888042042714,0.6455105997411481,5.498068557871036,1.5892189996730601,0.6894420238402466,0.6840967764468814,1.536104151247121,3671109.007015436,0.7491677147601435,-413.8678267047962
-9.271176940615362,0.2545408230543499,0.5241822022111247,0.3868183346307103,1.6077586900053682,-0.5678016872420709,0.1893474382389068,0.31220537883337657,-0.4328674645714077,15.456802973016574,9.409770123636673e-05,1.2898692066692201,1.689076960000349,1.4722890030517573,4.991610933382032,0.5667700079614004,1.2084607450257279,1.366435301101039,0.6486464547441672,5161836.438199183,0.7525021128339037,-415.6888055608358
-9.35735031702825,0.6187876100629282,0.7124327192419521,-0.2122203951905038,1.5610119877441941,-0.661727956157284,-0.7322886690869838,-0.10524185173223607,0.4647625838913809,15.36317267125909,8.632853919554568e-05,1.8566756618519824,2.038945411908333,0.8087864252837673,4.763639551537046,0.5159590092173677,0.48080732104067136,0.9001068038697891,1.5916362639380197,4700468.164835666,0.7485780432899548,-415.0392024041567
