kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,scales_log____0,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,scales__0,Y_15,Y_int,Y_gc,logp
-8.101734195384429,-2.8430078788900324,0.8199721680952162,-2.1612893613635022,-5.258725695725927,-2.4655215281318563,3.3716164896061467,-2.889629123460956,3.145413852287632,-2.5866469044341573,0.9792372558506326,2.0675744669471077,2.6971188228169454,-0.2115111204149298,0.2577885741988997,7.769363394671419,0.00030301319807978693,0.05825019267071531,2.2704366460764893,0.11517652110284907,0.005201929337707093,0.07831087367962296,29.12557020668487,0.055596828347579716,23.229286977831435,0.07527201165538197,2.6624247183844805,7.905624490304122,14.836922281746611,0.8093602805805337,1.2940651909296115,2366.9639867416186,0.34846634109013896,0.3510219744354435,0.22008092917670988,-780.9496822017057
-8.093191056424581,-2.828461157491593,0.8239758773184237,-2.164671258465528,-5.247040094861834,-2.4615086589634636,3.365586911895307,-2.8924407285010756,3.126234935544663,-2.5982126892005213,0.9806236675734454,2.084404260609178,2.6630672791358463,-0.19419658715995192,0.2504695287967879,7.762257436916476,0.00030561297123725845,0.059103735065360215,2.27954503572186,0.11478766386810825,0.0052630735654053415,0.07860100624518866,28.950483697059724,0.05544073156885823,22.788019459285703,0.07440644688622786,2.6661184951812196,8.0398004289201,14.340207127944964,0.8234959996151141,1.2846284451552208,2350.204058838002,0.3543767665049845,0.34651781716256547,0.2209840358258317,-778.5560249711561
-8.0943523220871,-2.829430310452274,0.8198333961588656,-2.162798017429902,-5.248224226977597,-2.462360774580882,3.365274988736943,-2.8944305266882386,3.1233535396010828,-2.593890885040211,0.9705969860324988,2.0766640881482306,2.6625692061958723,-0.19426927549918496,0.2514590908269541,7.768432911436808,0.0003052582793733409,0.059046482253381695,2.270121595047378,0.11500289035305503,0.005256845079371876,0.0785393157268172,28.9414547789863,0.05533052538208443,22.722452659772276,0.07472871286154449,2.6395197455160275,7.97781120019151,14.333066437260936,0.823436143233994,1.2859002938702297,2364.762590774876,0.35455768562730555,0.34747513338844366,0.22059019857089496,-778.9756821345974
-8.09869535654989,-2.823202113655816,0.8111609628062373,-2.1664679481196236,-5.2516897484618905,-2.457396535332505,3.365077040812569,-2.8933776139421408,3.1328845124057523,-2.575522691434511,0.9522561892000341,2.0815899437003225,2.6581451309025357,-0.19114966312358359,0.24601654856176675,7.768704120216621,0.0003039354068657449,0.05941538296562726,2.250519239731389,0.1145816112217773,0.005238658900307929,0.07889933465104398,28.935726445059057,0.055388814278683564,22.94005507222797,0.07611402824876942,2.5915500956107564,8.017205691917605,14.269795932093942,0.8260089558193882,1.278920737665442,2365.4040221286446,0.3564067292026319,0.3465595834817449,0.2209202753185237,-778.070820733126
-8.099889360721976,-2.824238319357323,0.8146251931772214,-2.1652746468480646,-5.240729169991391,-2.4539170034116276,3.351893589265873,-2.898605796370276,3.1289398212464112,-2.5696820952363724,0.9587387788696692,2.0699302999765337,2.658458666927812,-0.18437632245722568,0.24731651078024927,7.753374016179383,0.00030357272328784314,0.059353848293835866,2.2583290765586996,0.11471842321687473,0.005296393456340409,0.07915257775761586,28.556757247358473,0.05509998713156138,22.849741885714458,0.07655988030627117,2.6084046229568654,7.924270776741524,14.274270728660301,0.8316227866021213,1.2805843673984592,2329.4186667469244,0.3561198906973156,0.3462134344524224,0.22140788952640245,-777.9068654936432
-8.094328234268291,-2.821365595402342,0.8134976832421826,-2.1563871240306214,-5.246683327024596,-2.461098735538815,3.3730792871231063,-2.9127346810580588,3.1052028100073983,-2.5351844989017853,0.928829204385214,2.0714444533391574,2.673959289045479,-0.15835531722730112,0.22621832314315565,7.791832866539411,0.0003052656324680243,0.05952460066042838,2.2557842230317116,0.11574252996583687,0.005264951595768992,0.07863069921227266,29.168206194769372,0.05432695963487815,22.313743966982546,0.07924709691351896,2.5315435218142373,7.936278426401902,14.497254534424188,0.853546448324447,1.253849379735627,2420.7504310091795,0.34823487528676766,0.35171940623995746,0.21939480964182448,-777.829747298032
-8.091255216871216,-2.81259831571958,0.8213185265735309,-2.1462342331376805,-5.246844645893215,-2.4476871990630804,3.382405945819201,-2.9065479130136733,3.0937124780363305,-2.52582960540574,0.9125938009388073,2.089361682678375,2.658515774071954,-0.15439561234750632,0.21999723372434157,7.778643791615329,0.0003062051619231424,0.06004876386765379,2.2734955264170864,0.11692363692348107,0.00526410232823751,0.07960784443752346,29.44152067293152,0.054664109792206886,22.058819032106395,0.07999192351991323,2.490774735751059,8.079756069656726,14.275085914772578,0.8569329406913767,1.24607328360042,2389.032596430038,0.35260779942012815,0.34855906400127934,0.21950459544384807,-776.4040348829519
-8.092827386113472,-2.8138369278116717,0.8188123527343518,-2.142538738264043,-5.247289365968531,-2.4458519278136555,3.3916119145225485,-2.9041427907625277,3.0977370504739414,-2.5241129307238124,0.9126620420903202,2.0899907012304473,2.6658314788426583,-0.15930245051040381,0.21590816688948228,7.774574326661912,0.0003057241338136267,0.05997443278580354,2.26780488525183,0.11735652700322072,0.00526176179673287,0.07974241935260615,29.71380981042838,0.05479574189119892,22.147775232455338,0.08012936156423191,2.490944714886906,8.084839984891632,14.3799011601252,0.8527384087955359,1.2409884099418838,2379.330267040656,0.35185778855908095,0.3485341643914351,0.21946003865692953,-776.0220292834542
-8.093362679517526,-2.815139700785805,0.8186186271324257,-2.1431124841125113,-5.247185496887897,-2.4455180001833363,3.3912703252549394,-2.9037340018637487,3.10079088505919,-2.522942748761026,0.9140936995107424,2.089182378617034,2.6652398933663553,-0.15906148094046513,0.21495052614763083,7.772970596151228,0.00030556052549446985,0.05989635058836304,2.2673655959375507,0.11728921349533133,0.005262308359478207,0.07976692759202549,29.70366162525161,0.05481814636122172,22.215514253685452,0.08022318238083168,2.494513448364165,8.078307466452891,14.371396735243346,0.8529439175628588,1.2398005577389697,2375.517520622472,0.3518019779766187,0.3485345347694982,0.21945506397731468,-776.0290152666076
-8.090554644577859,-2.8154025500214765,0.8192560259858296,-2.1428140327233436,-5.250751193806604,-2.4434824621219664,3.4050021717776127,-2.907414865872482,3.0706335099337423,-2.508557600735574,0.8929602781520964,2.0989130909010925,2.6583365724408905,-0.1573280030579388,0.21413807577905408,7.755568425187876,0.0003064197559362019,0.059880608947321175,2.2688112728561083,0.11732422384821775,0.005243577976055899,0.07991647243253289,30.114361125542064,0.05461673912298387,21.55555400800971,0.0813855450699767,2.442348992751439,8.157298850079059,14.272528025288908,0.8544237592448317,1.2387936903891317,2334.535976735851,0.35192439755396515,0.3490943183166934,0.21948206424096112,-776.522861737674
