kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF,Y_int,logp
-9.094064874,-2.367890223,-2.2384579,-2.402596406,-2.161088184,-2.194249922,-2.333119773,-2.262537237,-2.138754257,-2.116664596,-2.346942684,-2.097390468,-2.203394243,0.006652158,0.049268262,0.182922118,-0.025176731,-0.932699444,0.000112331,0.093678158,0.106622801,0.090482718,0.115199694,0.11144212,0.096992679,0.104086058,0.117801502,0.120432651,0.095661182,0.1227764,0.110427703,1.006674332,1.050502122,1.20072089,0.97513756,0.282377377,3.411693532,0.784856803
-9.248309572,-2.375985499,-2.220339401,-2.149867159,-2.345699163,-2.294543531,-2.151078854,-2.36320847,-2.308442148,-2.069662249,-2.376834586,-2.178626511,-2.156108859,-0.085337011,-0.068395097,0.132615641,0.141510095,-0.187646243,9.63E-05,0.092922869,0.108572253,0.116499633,0.095780213,0.100807398,0.116358556,0.094117764,0.099416006,0.126228408,0.092844003,0.113196899,0.115774742,0.918202788,0.933891423,1.141811049,1.152012134,0.453225607,3.423214872,-0.398222715
-9.120752616,-2.100849883,-2.218567132,-2.306750287,-2.466850422,-2.41618101,-2.29444515,-2.119168182,-2.327338108,-2.4336139,-2.34003265,-2.262192935,-2.352096153,-0.144147117,-0.05980872,-0.037132986,0.108339949,-0.810240552,0.000109372,0.122352399,0.108764843,0.099584347,0.084851686,0.089261858,0.100817316,0.120131514,0.097555083,0.08771925,0.096324493,0.104121902,0.095169463,0.865760371,0.941944691,0.963547988,1.114426529,0.307839238,3.41060158,2.472377847
-9.133469728,-2.288908887,-2.161710305,-2.321746216,-2.352603579,-2.483154968,-2.290800111,-2.192352554,-2.373146951,-2.068263362,-2.424181449,-2.342531574,-2.468405519,-0.034961329,0.186873818,-0.089178278,0.047304219,-0.817978609,0.00010799,0.101377015,0.115128049,0.098102128,0.095121184,0.083479435,0.10118547,0.111653768,0.093187009,0.126405111,0.088550573,0.096084086,0.084719836,0.965642758,1.205475166,0.914682491,1.048440916,0.306192913,3.419605076,0.705467878
-9.244735487,-2.365599043,-2.168571041,-2.338510675,-2.282699648,-2.492705374,-2.228039253,-2.174504668,-2.233871767,-2.314850309,-2.22898421,-2.363202364,-2.409179552,0.090892447,-0.002127777,-0.128684629,0.102023214,-0.926764435,9.66E-05,0.093893038,0.114340889,0.096471208,0.102008448,0.082685967,0.107739473,0.113664441,0.10711291,0.09878097,0.107637712,0.094118339,0.089889014,1.095151212,0.997874485,0.879251212,1.107409179,0.283581601,3.416127331,4.497794468
-9.172583211,-2.265954167,-2.127787171,-2.370215847,-2.284310435,-2.363596973,-2.285912529,-2.285716286,-2.198452766,-2.418991704,-2.558315061,-2.358966061,-2.409487332,0.00690584,0.084944025,-0.071805632,-0.075834287,-0.780881488,0.000103848,0.103731011,0.119100552,0.093460551,0.101844266,0.094081206,0.101681233,0.101701189,0.11097473,0.089011322,0.077435104,0.094517898,0.089861352,1.00692974,1.088656127,0.930711779,0.926969805,0.314129936,3.414801161,3.7310383
-9.122635247,-2.382765764,-2.272351833,-2.159156599,-2.425975141,-2.230983372,-2.195624528,-2.204820745,-2.233685891,-2.232721091,-2.072855508,-2.397582176,-2.444614052,-0.024898209,-0.089112216,-0.117072251,-0.029565574,-0.629612694,0.000109167,0.092294958,0.103069493,0.115422427,0.088391882,0.107422742,0.111289037,0.11027029,0.107132822,0.107236233,0.125825971,0.090937559,0.086759613,0.975409195,0.914742919,0.889520922,0.970867212,0.347598363,3.418324075,2.395946804
-9.4926855,-2.211388493,-2.32500708,-2.213093634,-2.256855083,-2.391981264,-2.354294437,-2.115097589,-2.317725483,-2.255846697,-2.104883014,-2.338983619,-2.503147702,-0.106070023,0.111414309,-0.079499729,0.111556333,-0.563882459,7.54E-05,0.109548436,0.097782752,0.109361799,0.104679175,0.091448321,0.094960484,0.120621518,0.098497365,0.104784785,0.121859929,0.096425594,0.081827026,0.89936167,1.11785795,0.92357827,1.118016724,0.36264961,3.420757975,-1.620660213
-9.235958205,-2.207273508,-2.259456554,-2.2415475,-2.332839323,-2.303128193,-2.268252753,-2.244892499,-2.3201177,-2.247575989,-2.341707336,-2.17411623,-2.279114536,0.196203285,-0.062151453,0.181180974,0.016528521,-0.549234239,9.75E-05,0.110000155,0.104407209,0.106293887,0.097019885,0.099945705,0.10349285,0.105938928,0.098262019,0.105655023,0.096163315,0.113708602,0.102374816,1.216774232,0.939740549,1.198632081,1.016665873,0.36604209,3.415897894,5.980678728
-9.359162691,-2.290963609,-2.39517539,-2.274009816,-2.323678149,-2.194744287,-2.25076763,-2.232159808,-2.349381307,-2.475060109,-2.342802972,-2.201121181,-2.357476941,0.180018238,0.073308377,0.120889715,-0.014096219,0.244593277,8.62E-05,0.101168928,0.09115669,0.102898747,0.097912785,0.111387041,0.105318348,0.10729644,0.095428185,0.084157931,0.096058013,0.110678998,0.094658752,1.197239198,1.076062319,1.128500448,0.986002668,0.560845278,3.419469293,-1.834853107
-8.976486283,-2.210750279,-2.261309826,-2.106150224,-2.508509181,-2.295166147,-2.174404198,-2.417503849,-2.302191353,-2.300908578,-2.406444148,-2.308879684,-2.339685203,-0.189131131,-0.061083676,0.12427044,-0.098553496,-0.755331161,0.000126346,0.109618373,0.104213893,0.121705605,0.081389486,0.100744653,0.113675862,0.089143857,0.100039382,0.100167792,0.090135233,0.099372518,0.096357967,0.827677965,0.940744519,1.132322055,0.906147216,0.319660779,3.410265536,-0.571782504
-9.151861658,-2.226322921,-2.388628504,-2.307549328,-2.122115602,-2.450594766,-2.38270987,-2.406395152,-2.562695679,-2.261161082,-2.269077734,-2.342005151,-2.199141109,0.112511541,0.086032791,-0.032543679,0.09126946,-0.605555707,0.000106022,0.107924549,0.09175544,0.099504807,0.119777958,0.086242277,0.092300117,0.090139649,0.077096632,0.104229396,0.103407505,0.09613468,0.110898367,1.119085172,1.089842065,0.967980169,1.095564177,0.353073667,3.418297216,1.929337732
-9.048140732,-2.342401758,-2.318644074,-2.217813236,-2.116755893,-2.31301838,-2.154465648,-2.361558332,-2.23177564,-2.399453828,-2.273090056,-2.332665812,-2.25323605,-0.369863915,-0.02816274,0.059709969,-0.030814448,-0.580765582,0.00011761,0.09609656,0.098406928,0.108846871,0.120421656,0.098962095,0.11596514,0.0942732,0.107337668,0.090767514,0.102993432,0.09703672,0.105058699,0.690828336,0.972230133,1.061528626,0.969655478,0.358756452,3.413081191,-0.840566967
-9.247844091,-2.217700237,-2.364726315,-2.443861789,-2.24159873,-2.349020958,-2.256814267,-2.266830329,-2.424484125,-2.29290535,-2.155484325,-2.388188073,-2.261713039,0.053924167,0.039175911,0.12153434,-0.096033306,-0.506790977,9.63E-05,0.108859171,0.093975016,0.086824904,0.106288442,0.095462578,0.104683448,0.103640165,0.088523774,0.100972674,0.115847069,0.091795861,0.104171881,1.055404564,1.039953407,1.129228143,0.908433759,0.375946096,3.417947396,5.98967449
-9.207118423,-2.243475838,-2.3224021,-2.360830416,-2.268700204,-2.317631486,-2.347183225,-2.386295617,-2.337949416,-2.183994595,-2.186463895,-2.370195422,-2.247591314,0.031783967,-0.115148349,0.08103864,-0.064463728,-0.764916142,0.000100323,0.106089114,0.098037806,0.094341848,0.103446552,0.098506624,0.095638174,0.091969745,0.096525369,0.112590876,0.112313199,0.09346246,0.105653404,1.032294472,0.891233921,1.084412797,0.937570121,0.317579872,3.417794059,8.025867357
-9.194205795,-2.091938729,-2.304374255,-2.245715564,-2.272918825,-2.207055925,-2.308530957,-2.251305385,-2.286449967,-2.216776996,-2.112647942,-2.379326337,-2.175779452,0.075625332,0.136039554,-0.071200482,0.101717514,-0.613355151,0.000101627,0.123447572,0.099821244,0.10585177,0.10301107,0.110024091,0.099407178,0.105261728,0.1016266,0.108959721,0.12091736,0.092612946,0.113519636,1.078558397,1.145727211,0.931275169,1.107070696,0.351294223,3.420493533,3.655451529
-9.311056419,-2.140621248,-2.146298493,-2.095202727,-2.584548926,-2.152908408,-2.30144292,-2.238531505,-2.255415666,-2.316912866,-2.351525476,-2.383273168,-2.318815835,0.042686726,-0.057687067,0.089196088,0.043452332,-1.401364557,9.04E-05,0.117581773,0.116916124,0.123045296,0.075430096,0.116145866,0.100114283,0.106614953,0.10482996,0.098577438,0.09522379,0.092248139,0.098390027,1.043610908,0.943945293,1.093295017,1.044410209,0.197599666,3.408682008,-2.781723151
-9.272225222,-2.287579408,-2.27429168,-2.282327631,-2.18754042,-2.260859283,-2.195766724,-2.188524697,-2.34914027,-2.259287011,-2.195114852,-2.163249049,-2.399916148,-0.048537522,0.021330774,0.119953734,0.013634308,-0.65955224,9.40E-05,0.101511884,0.102869747,0.102046404,0.112192356,0.104260857,0.111273213,0.112081982,0.095451189,0.104424912,0.111345773,0.114951032,0.09072556,0.952621594,1.021559901,1.127444688,1.013727679,0.340840202,3.414135679,6.707425454
-9.347463168,-2.338561552,-2.208704764,-2.332259454,-2.265054465,-2.353356442,-2.405620082,-2.23424752,-2.240431175,-2.309606753,-2.332249843,-2.338970671,-2.374677462,-0.120483024,-0.044059031,0.095264462,-0.129336138,-1.143935502,8.72E-05,0.0964663,0.109842829,0.09707616,0.10382438,0.095049598,0.090209541,0.10707267,0.106412612,0.099300293,0.097077093,0.096426842,0.093044495,0.886492136,0.956897469,1.099949711,0.878678558,0.241598531,3.411555245,5.649605889
-9.340019059,-2.280087535,-2.293788837,-2.368776021,-2.422283298,-2.266538473,-2.302530067,-2.227798994,-2.382000591,-2.395562531,-2.423584479,-2.180564127,-2.131622628,-0.053613198,0.006438497,0.235171012,0.071843561,-1.046624932,8.78E-05,0.102275254,0.100883506,0.093595215,0.088718815,0.103670418,0.100005503,0.107765362,0.092365607,0.091121406,0.08860345,0.112977779,0.118644621,0.947798646,1.006459269,1.265125102,1.074487239,0.259873733,3.407682143,2.289947145
-9.22233291,-2.214661586,-2.216042719,-2.160078567,-2.247682612,-2.161238494,-2.410564373,-2.010290108,-2.269228895,-2.288671929,-2.507087836,-2.225040641,-2.328685115,-0.069740775,0.224979238,-0.044771122,0.006487162,0.05690368,9.88E-05,0.10919046,0.109039757,0.115316061,0.105643759,0.11518238,0.08976462,0.133949809,0.103391875,0.10140104,0.081505251,0.108063027,0.097423764,0.932635551,1.252296716,0.956216313,1.006508249,0.514222083,3.422523659,-5.17129249
-9.453402805,-2.49623953,-2.238488082,-2.519541616,-2.304626135,-2.393223898,-2.287025996,-2.246332726,-2.507581864,-2.201049927,-2.426960784,-2.354840746,-2.543045062,-0.110810473,0.091032019,0.072733324,-0.044824045,-0.186444324,7.84E-05,0.082394258,0.106619583,0.080496497,0.099796104,0.091334755,0.101568077,0.105786462,0.081464995,0.110686884,0.088304802,0.09490862,0.078626612,0.89510838,1.095304075,1.075443704,0.95616571,0.453523474,3.422849804,-5.601119165
-9.240824867,-2.300939423,-2.236618436,-2.170064398,-2.618577669,-2.381132527,-2.161209796,-2.239993142,-2.492153222,-2.207132486,-2.226027849,-2.17269759,-2.203637187,0.0561006,-0.048758336,0.008963376,0.103053314,-0.060858805,9.70E-05,0.100164703,0.10681911,0.114170264,0.072906486,0.092445821,0.115185686,0.106459235,0.082731635,0.110015668,0.107956399,0.113870028,0.110400879,1.057704084,0.952411265,1.009003668,1.108550509,0.484789993,3.422553754,-3.170405873
-9.067300993,-2.377602992,-2.154967736,-2.395262865,-2.396808472,-2.172781077,-2.510591904,-2.189617965,-2.198825448,-2.350787911,-2.159443365,-2.26971592,-2.235539111,0.08536064,-0.133955721,0.034294099,0.156000466,-0.603884433,0.000115378,0.092772688,0.11590693,0.091148716,0.091007945,0.113860521,0.081220151,0.111959513,0.110933379,0.095294049,0.115389333,0.103341533,0.106934465,1.089109772,0.874628791,1.034888922,1.168826748,0.3534555,3.414753021,0.576699449
-9.203388738,-2.262319486,-2.21485195,-2.156403077,-2.367762982,-2.276742492,-2.122886368,-2.160769005,-2.436769711,-2.303837461,-2.441374161,-2.123918211,-2.346271377,0.093602151,0.052101727,-0.049659003,-0.083693693,-0.528555496,0.000100698,0.104108726,0.109169676,0.115740684,0.093690078,0.102617942,0.119685673,0.11523647,0.087442861,0.099874842,0.087041161,0.119562239,0.095725422,1.098122772,1.053482905,0.951553847,0.919712927,0.370853859,3.416832779,2.830791922
-9.070046874,-2.43792906,-2.508606349,-2.226789716,-2.2048272,-2.356007598,-2.086954381,-2.25778464,-2.293335209,-2.440525035,-2.252047455,-2.106518172,-2.147876463,-0.145219295,0.01000355,-0.32247009,-0.081180652,-1.19711689,0.000115061,0.087341543,0.081381578,0.107874182,0.110269578,0.09479794,0.124064414,0.104581915,0.10092928,0.087115101,0.105183645,0.121660832,0.116731779,0.864832619,1.010053752,0.724357597,0.92202711,0.231988503,3.404950844,-7.623084696
-9.265946055,-2.271607428,-2.294679941,-2.509895292,-2.139738004,-2.236944898,-2.273902572,-2.228429649,-2.31332329,-2.315296735,-2.340103296,-2.341104656,-2.325401651,0.119625279,0.217966341,0.134511269,-0.061036467,-0.466025117,9.46E-05,0.103146247,0.100793648,0.081276749,0.117685672,0.106784243,0.102909783,0.10769742,0.098931925,0.098736881,0.096317688,0.096221288,0.097744177,1.127074434,1.243545211,1.143977551,0.940788932,0.385557476,3.417665293,3.082918729
-9.374724048,-2.28301924,-2.46928538,-2.335359078,-2.176531987,-2.097072502,-2.3317993,-2.353818769,-2.566600808,-2.198578279,-2.167157902,-2.289105871,-2.412641372,-0.061331248,0.089781591,-0.09173862,-0.082601262,-0.449558378,8.48E-05,0.101975852,0.084645327,0.096775726,0.113434241,0.122815444,0.09712084,0.095005664,0.076796147,0.110960802,0.114502582,0.101357048,0.089578372,0.940511646,1.093935333,0.912343587,0.9207182,0.389465771,3.421069228,-1.223763569
-9.228508965,-2.323713692,-2.360299744,-2.262714711,-2.273094068,-2.454997494,-2.349816399,-2.257224225,-2.392691882,-2.199418576,-2.244066055,-2.338641574,-2.243311154,-0.10505163,-0.038382534,-0.166317996,-0.184449905,-0.997700685,9.82E-05,0.097909305,0.094391926,0.104067587,0.102993019,0.085863411,0.095386674,0.104640541,0.091383359,0.110867601,0.106026517,0.096458581,0.106106587,0.90027804,0.962344741,0.84677692,0.831561596,0.269393734,3.41790169,4.651129421
-9.154857511,-2.303778908,-2.394816425,-2.333155992,-2.48469453,-2.12850595,-2.262600103,-2.348035468,-2.170765593,-2.232311465,-2.33191363,-2.328374045,-2.260792011,-0.019714783,-0.002742859,0.108205105,-0.190225179,-0.600676242,0.000105705,0.09988069,0.091189417,0.096989166,0.083351012,0.119014975,0.104079515,0.095556702,0.114090237,0.107280169,0.097109737,0.097454074,0.104267871,0.980478282,0.997260899,1.114276265,0.826772941,0.354188995,3.416766879,4.286339982
-9.178934451,-2.276904292,-2.199108448,-2.370071798,-2.081290902,-2.267158072,-2.372301721,-2.333135212,-2.331347515,-2.334763698,-2.417649891,-2.275516326,-2.486809076,-0.161547933,-0.190211715,0.002556636,-0.168936112,-0.616189996,0.00010319,0.102601339,0.110901989,0.093474015,0.124769044,0.103606203,0.093265807,0.096991182,0.097164728,0.096833362,0.089130839,0.102743845,0.083174949,0.850825747,0.826784073,1.002559907,0.844562859,0.350648472,3.414935316,1.319262716
-9.273931575,-2.314974158,-2.242448783,-2.229485457,-2.408255202,-2.303625029,-2.074317242,-2.337740521,-2.262894271,-2.498162968,-2.277551124,-2.458409302,-2.438453072,-0.010501161,0.018786772,0.167776501,0.116519827,-0.602627473,9.38E-05,0.098768736,0.10619813,0.107583772,0.089972141,0.09989606,0.125642181,0.096545535,0.104048903,0.08223593,0.102534995,0.08557096,0.087295787,0.989553783,1.018964353,1.182672255,1.123579788,0.3537428,3.412561234,1.846418561
-9.349539671,-2.245355741,-2.258012247,-2.449290487,-2.337301606,-2.411229566,-2.213751137,-2.210261931,-2.261240481,-2.371774568,-2.278698642,-2.324998034,-2.039172904,-0.035790992,0.046598234,0.10162932,0.104337607,-0.310096211,8.70E-05,0.105889864,0.104558114,0.086354835,0.096587919,0.089704929,0.109289917,0.109671918,0.10422112,0.093314985,0.102417402,0.097783636,0.130136302,0.964841932,1.047700994,1.106973063,1.109975127,0.423091255,3.420842123,2.113005198
-9.138954565,-2.319121752,-2.489292223,-2.135695626,-2.280544189,-2.340710669,-2.336982368,-2.35754125,-2.218394372,-2.304390491,-2.467000555,-2.408459023,-2.199848755,-0.171433267,-0.120031561,0.063604489,0.105357154,-1.198178543,0.0001074,0.098359932,0.082968669,0.118162365,0.10222856,0.096259205,0.096618759,0.094652665,0.108783635,0.099819623,0.084838947,0.089953805,0.110819918,0.842456486,0.886892445,1.065670831,1.111107376,0.231799402,3.408857032,1.034718976
-9.081807563,-2.510667563,-2.316727631,-2.304807447,-2.564074205,-2.172301464,-2.378993379,-2.288283587,-2.140681363,-2.555267645,-2.315755968,-2.504160561,-2.359681246,-0.093401046,-0.058359933,0.201846707,0.141262363,-0.970299633,0.000113716,0.081214006,0.0985957,0.099778011,0.076990426,0.113915143,0.092643788,0.101440426,0.117574705,0.077671441,0.098691548,0.081744188,0.094450325,0.910828143,0.943310358,1.223660415,1.151726779,0.274820783,3.401377381,-6.271324659
-9.178523723,-2.151589889,-2.225401595,-2.363558059,-2.269864919,-2.414682624,-1.997933884,-2.393437594,-2.139499575,-2.353237181,-2.245905261,-2.314761161,-2.310384756,-0.01341733,0.056392627,0.11594373,-0.105154375,-0.675297889,0.000103233,0.116299108,0.108024028,0.094084867,0.103326136,0.089395706,0.135615191,0.091315239,0.117713735,0.095060934,0.105831692,0.098789776,0.099223068,0.986672282,1.058013006,1.122932683,0.900185545,0.337311572,3.413884222,1.609582628
-9.207860714,-2.450353958,-2.154781888,-2.383758469,-2.323036949,-2.362602798,-2.254540378,-2.307211367,-2.286592278,-2.193097277,-2.225104782,-2.477017749,-2.349638197,0.154484947,-0.237799517,-0.016410736,0.066368013,-0.5570749,0.000100248,0.086263048,0.115928473,0.092203382,0.097975586,0.094174786,0.104921757,0.099538441,0.101612138,0.111570648,0.108056096,0.083993342,0.095403673,1.16705671,0.788360728,0.983723187,1.068619911,0.364224541,3.421314087,2.229303469
-9.314161005,-2.299721558,-2.204006079,-2.249933562,-2.239137739,-2.403834803,-2.286396257,-2.43331851,-2.353977571,-2.347619357,-2.328467911,-2.169686273,-2.277492233,-0.050240954,-0.028859693,-0.047448562,0.053451986,-1.005989418,9.01E-05,0.100286764,0.11036016,0.105406227,0.106550339,0.090370734,0.101632059,0.087745166,0.094990578,0.095596473,0.097444927,0.114213443,0.102541034,0.95100025,0.971552771,0.953659526,1.05490634,0.267765461,3.412814076,7.0730161
-9.123264681,-2.277719693,-2.335531615,-2.358713444,-2.309980033,-2.425374191,-2.22426488,-2.358572919,-2.345997209,-2.063746351,-2.411887705,-2.377999236,-2.36764344,0.082595534,0.135052209,0.355845497,-0.165305826,-1.138559532,0.000109098,0.102517712,0.09675903,0.094541778,0.099263233,0.088445018,0.10814689,0.094555065,0.09575167,0.126977376,0.08964591,0.092735935,0.093701279,1.086102428,1.144596541,1.427386996,0.847634435,0.242584931,3.409447402,-4.004882616
-9.430480137,-2.341106451,-2.236331207,-2.064671719,-2.205532229,-2.504472029,-2.353771415,-2.331429761,-2.638910947,-2.244206542,-2.341646384,-2.318599162,-2.377217359,0.11816362,0.073727959,-0.197551278,-0.234683088,-0.264764974,8.02E-05,0.096221115,0.106849796,0.126859929,0.110191862,0.081718732,0.095010163,0.097156737,0.071439028,0.106011623,0.096169176,0.098411347,0.092808471,1.125428239,1.07651391,0.820738053,0.790821431,0.434192735,3.423912505,-9.407713028
-9.238840123,-2.265792385,-2.097482231,-2.077238709,-2.248957047,-2.337763186,-2.096921855,-2.547660713,-2.169370169,-2.328310093,-2.262771187,-2.33624857,-2.031194341,-0.05567135,0.189422818,0.071882973,-0.102243715,-0.250918645,9.72E-05,0.103747794,0.122765134,0.125275658,0.105509208,0.096543346,0.122833948,0.078264535,0.114249552,0.097460307,0.10406171,0.096689683,0.131178755,0.945849938,1.208551842,1.074529588,0.902809496,0.437597402,3.421812339,-6.921845246
-9.265477506,-2.492662559,-2.281551987,-2.323556821,-2.207579044,-2.315838345,-2.324514008,-2.332250389,-2.196009055,-2.30926812,-2.12834334,-2.335923733,-2.398663907,0.01631569,-0.167011244,-0.104062403,-0.129009295,-0.591581794,9.46E-05,0.082689508,0.102125586,0.097924665,0.109966551,0.098683419,0.097830978,0.09707704,0.111246251,0.099333925,0.11903433,0.096721097,0.090839242,1.016449518,0.846190097,0.90116906,0.878965795,0.356272,3.41848459,4.019553406
-9.097445933,-2.234684139,-2.298463104,-2.283928771,-2.178406405,-2.273707465,-2.163888788,-2.242702063,-2.234792681,-2.331162896,-2.136880868,-2.27563311,-2.278124584,0.213814509,-0.18093023,-0.122065734,0.177866619,-1.268689902,0.000111951,0.10702593,0.10041305,0.101883144,0.113221817,0.102929863,0.114877517,0.106171235,0.107014314,0.097182668,0.118022397,0.102731847,0.102476212,1.238392923,0.834493579,0.885090186,1.194665964,0.219481602,3.406560684,-0.751005383
-9.179083051,-2.443110649,-2.35349638,-2.245201899,-2.217676001,-2.30609254,-2.368521655,-2.419640197,-2.321569749,-2.457511862,-2.398246513,-2.296211822,-2.16615804,0.030429913,0.038389912,-0.020371894,0.02164837,-0.530755719,0.000103175,0.086890146,0.095036298,0.105906156,0.10886181,0.09964987,0.093619025,0.088953617,0.098119442,0.08564779,0.090877166,0.100639362,0.114617126,1.030897635,1.039136326,0.979834211,1.021884396,0.370340646,3.415619925,6.483770805
-9.094388619,-2.256921337,-2.175540435,-2.337431249,-2.334234152,-2.173012624,-2.465741562,-2.184107366,-2.320112323,-2.253910778,-2.280740293,-2.015222474,-2.288219321,-0.020047756,0.03930521,-0.000695715,-0.085400724,-0.70012448,0.000112294,0.10467224,0.113546772,0.096575398,0.096884653,0.11383416,0.084945826,0.11257818,0.098262548,0.104987837,0.102208514,0.133290746,0.101446946,0.980151864,1.040087881,0.999304527,0.918144288,0.33178463,3.412748019,2.726252722
-9.176616849,-2.030140232,-2.462443241,-2.292088348,-2.478608135,-2.416881132,-2.399228119,-2.249085595,-2.395529333,-2.301952092,-2.450629588,-2.380833758,-2.494486519,0.039022439,0.079229822,-0.080343917,-0.232734063,-0.864089545,0.00010343,0.131317105,0.085226468,0.101055203,0.083859866,0.089199385,0.090788004,0.105495646,0.091124431,0.10006332,0.086239274,0.092473445,0.082538823,1.039793815,1.082453065,0.922798925,0.792364265,0.296485631,3.413093288,-3.102910454
-9.173766365,-2.412902669,-2.319004599,-2.324648791,-2.046347284,-2.338048893,-2.340312796,-2.387523335,-2.269538846,-2.275303965,-2.106711412,-2.25397307,-2.162868488,0.158518042,0.120205453,0.063073513,-0.101642277,-0.50049752,0.000103725,0.089554968,0.098371456,0.097817793,0.129205995,0.096515767,0.096297512,0.091856901,0.103359834,0.102765666,0.121637324,0.104981297,0.114994786,1.171773066,1.127728523,1.065105135,0.903352644,0.377423757,3.417706743,1.470726713
-9.217013774,-2.334436094,-2.198030205,-2.29890697,-2.014844077,-2.516652923,-2.38501783,-2.194505088,-2.312540014,-2.172856742,-2.293397733,-2.390599328,-2.415822776,0.074037716,-0.274944738,0.045724898,-0.042126874,-0.841693753,9.93E-05,0.09686509,0.111021633,0.10036849,0.133341193,0.080729362,0.092087338,0.111413688,0.099009446,0.113851906,0.100922969,0.091574784,0.08929384,1.076847419,0.7596141,1.046786398,0.958748133,0.30117818,3.41745367,-2.21077708
-9.152212553,-2.313314454,-2.218299095,-2.193677402,-2.345906251,-2.325064278,-2.261678515,-2.403096875,-2.272785523,-2.339583938,-2.453773203,-2.519079016,-2.168960831,-0.235749628,0.171735902,0.075419164,-0.164913001,-0.787372565,0.000105985,0.098932799,0.108794,0.111505942,0.09576038,0.097777159,0.104175478,0.090437446,0.103024802,0.096367725,0.085968597,0.080533743,0.114296328,0.789978438,1.187364211,1.078336056,0.847967473,0.312733109,3.417348421,-0.262636243
-9.080163961,-2.464454006,-2.234613295,-2.408010412,-2.336846223,-2.56391929,-2.448560132,-2.451546179,-2.199820556,-2.487334601,-2.153665031,-2.151608587,-2.310316376,-0.010138912,-0.022279563,0.051776725,0.062263003,-1.108061318,0.000113903,0.085055269,0.107033512,0.089994168,0.096631914,0.077002354,0.086417927,0.086160264,0.110823043,0.083131249,0.116058021,0.116296934,0.099229853,0.989912313,0.977966793,1.053140576,1.064242207,0.248232496,3.397214409,-2.35202848
-9.3016855,-2.313080979,-2.260419235,-2.246104406,-2.409276617,-2.241021757,-2.228124848,-2.493370953,-2.341236322,-2.377692563,-2.430596907,-2.354332335,-2.291883197,0.184954341,-0.094939914,-0.05587192,0.021533434,-0.775140665,9.13E-05,0.0989559,0.104306747,0.105810618,0.089880289,0.106349785,0.107730251,0.082630952,0.09620862,0.092764379,0.087984298,0.094956885,0.101075937,1.203163503,0.909427577,0.945660248,1.021766952,0.315368128,3.41688696,4.79149845
-9.36708108,-2.365193849,-2.310236593,-2.343850705,-2.430299806,-2.161291336,-2.525667132,-2.398811926,-2.62168338,-2.539439673,-2.326728668,-2.379578289,-2.160371166,0.088648713,0.012810038,-0.131291973,-0.082167318,-0.69738788,8.55E-05,0.09393109,0.09923777,0.095957422,0.088010443,0.115176294,0.080004921,0.090825797,0.072680411,0.078910603,0.097614555,0.092589615,0.115282324,1.092696738,1.012892438,0.876961688,0.921117826,0.332391623,3.417235892,-5.094952862
-9.194439972,-2.336416879,-2.103583371,-2.25885042,-2.321454867,-2.475362531,-2.257832014,-2.215620909,-2.364615016,-2.352360683,-2.08578616,-2.082269477,-2.374974587,0.09654318,0.185007272,-0.052390049,0.053620044,-0.900711129,0.000101603,0.096673411,0.122018407,0.104470513,0.098130715,0.084132484,0.104576961,0.109085761,0.093985476,0.095144291,0.124209433,0.124647007,0.093016853,1.101357137,1.203227189,0.948958654,1.05508364,0.288904382,3.41006117,-0.155385621
-9.190578831,-2.497626555,-2.357899645,-2.30240068,-2.235318536,-2.281154222,-2.114652482,-2.298619942,-2.180635311,-2.394718434,-2.314964763,-2.327865253,-2.291449358,-0.029230347,0.102047367,0.259255239,-0.004229406,-0.840881816,0.000101996,0.082280054,0.094618748,0.100018443,0.106958054,0.102166216,0.120675219,0.100397302,0.112969737,0.091198354,0.098769664,0.097503671,0.101119797,0.971192728,1.107435926,1.295964544,0.995779525,0.301349096,3.407495087,2.721565463
-9.380124388,-2.319830731,-2.240048863,-2.100585196,-2.325073757,-2.39950754,-2.1772496,-2.300684986,-2.236102476,-2.311671832,-2.229971373,-2.191403837,-2.411068471,0.085150797,0.183782219,0.148723943,0.030904492,-0.853144356,8.44E-05,0.098290222,0.106453303,0.122384788,0.097776232,0.090762639,0.113352868,0.100190191,0.106874239,0.099095442,0.107531508,0.111759746,0.089719381,1.088881254,1.201754075,1.160352621,1.031386993,0.298773673,3.412083875,2.016941675
