kfwd_log____0,k27rev_log____0,k33rev_log____0,endo_log____0,endo_log____1,sortF_logodds____0,kRec_kDeg_log____0,kRec_kDeg_log____1,scales_log____0,scales_log____1,kfwd__0,k27rev__0,k33rev__0,endo__0,endo__1,sortF__0,kRec_kDeg__0,kRec_kDeg__1,scales__0,scales__1,Y_int,logp
-2.5450904303552453,-7.486656259727235,-20.697183726124887,-2.545563705833876,-2.2283674431497484,-0.7675935106915623,-2.3177246110952052,-2.34329070773199,2.0707963900785984,2.67422246404947,0.07846595595560579,0.0005605140439097035,1.026425225631871e-09,0.07842882872914064,0.10770411978365772,0.3169999079832537,0.09849745082431238,0.09601117310925124,7.931136882131105,14.501070351535958,20953546.11574044,-252.17902142554803
-2.109446639719859,-5.2764698765087035,-9.458151075193713,-2.297914347419885,-2.383988062862326,-0.8456597198331892,-2.2195208373635187,-2.144567026382713,1.9793363019188308,2.693980382493551,0.12130507327386861,0.005110439469994019,7.80507676886772e-05,0.10046816705088443,0.0921822150039261,0.30034412218348944,0.10866116272203377,0.11711873539032523,7.237937585383062,14.790430480615465,18203394.43441524,-250.58751993989065
-1.8976232495853573,-5.419631111804107,-7.417523797312693,-2.4490657430514142,-2.152415375571856,-0.7748638689447517,-2.190127855193498,-2.419072496924958,1.8718045002856214,2.632051525160958,0.1499245292875442,0.004428780071228165,0.000600634598620991,0.08637424455398315,0.11620314429746563,0.31542789414386224,0.1119024403944885,0.0890041307927876,6.500015102013739,13.90226150578951,16853033.95630962,-252.61954524106204
-2.830556798634998,-6.794988803074772,-15.869334546110514,-2.5773540798921366,-2.2848214565386797,-0.7226104307435409,-2.3004751154954786,-2.225498857284874,2.3268331107672666,2.6889610909025574,0.05898000453910149,0.0011193705024437077,1.2824356288172984e-07,0.07597476146069021,0.1017922348218663,0.32681840750319413,0.10021122050675206,0.10801352186030276,10.24544391600492,14.716378995741236,25398115.02934749,-254.06333268119366
-2.430689461480399,-5.992340432944459,-14.102860390440549,-2.3488896463892197,-2.3428099902106654,-1.2622448594007905,-2.3434204006403925,-2.234898564130523,1.767055688867231,2.6028003948855036,0.08797615549711081,0.0024978112440988834,7.502492213799896e-07,0.09547511452054937,0.09605733845776471,0.22058769424226884,0.09599872194840266,0.10700298324328554,5.853593164635552,13.501494660190088,23005774.561809365,-253.4852563165152
-3.0242062318741145,-7.870665809340466,-12.79653246294401,-2.4775232970939807,-2.2258360986341152,-0.6087668139782518,-2.167953823576895,-2.2623170344922823,2.2500800094077893,2.791534136423889,0.04859638022220559,0.00038178008481283836,2.7703622699415957e-06,0.0839508897374236,0.10797710137604612,0.3523405556172791,0.11441148364330599,0.10410898097663955,9.48849497485276,16.306016276382895,27380872.334235623,-252.87327246957386
-2.62603472594457,-6.455390883323313,-13.378991967580342,-2.361426083031671,-2.441367181029314,-1.2219430022704598,-2.222940192155976,-2.2102083815331524,1.8872305856048825,2.712484487518496,0.07236484050395273,0.0015720246831904276,1.5473110073308873e-06,0.09428566808434036,0.08704176822208592,0.22759469902899024,0.10829024616357798,0.10967779130777863,6.601062266855019,15.066661986183593,22576152.393228833,-252.2895221841133
-3.10526183439121,-7.854297795383633,-14.616327180165932,-2.4134416766605162,-2.2323901844558764,-0.6533311988846842,-2.3016964213210134,-2.1236390446100812,1.887513755001024,2.7582064240194417,0.04481278349512736,0.0003880804884547469,4.4896218189091316e-07,0.08950671069672354,0.1072717242629261,0.34223925238858205,0.1000889066658699,0.11959562186565671,6.602931750348779,15.771530127639302,29057816.954853144,-253.81354392875127
-1.7402341654399642,-4.364270047562582,-9.893541020404648,-2.37783091953367,-2.182146483332207,-0.4645350620454724,-2.2909080998640787,-2.243385416335292,2.2755485151567463,2.5428962751573194,0.17547930461698294,0.012723939656988623,5.049980816491913e-05,0.09275154503874412,0.1127991491061069,0.3859105340441817,0.10117454353546106,0.10609870739442881,9.733256387263514,12.71644801938732,19296745.99582362,-254.67941689305428
-3.1927595465155965,-8.830756755183298,-12.669997708919091,-2.469811049036974,-2.3848882487003835,-0.3534396524440563,-2.0753965064815554,-2.326111883329633,2.1811148184908684,2.767260449278973,0.04105841186587244,0.00014616758454313457,3.1440533682124807e-06,0.08460084290216961,0.09209927121747077,0.41254856358213854,0.12550665342441777,0.09767478069167924,8.856173783741703,15.914974353713015,30194971.860552017,-256.6742808674787
