kfwd_log____0,k27rev_log____0,k33rev_log____0,endo_log____0,endo_log____1,sortF_logodds____0,kRec_kDeg_log____0,kRec_kDeg_log____1,scales_log____0,scales_log____1,kfwd__0,k27rev__0,k33rev__0,endo__0,endo__1,sortF__0,kRec_kDeg__0,kRec_kDeg__1,scales__0,scales__1,Y_int,logp
-2.2609232310354783,-8.210705176218072,-27.400047431727373,-2.414179813687934,-2.2916054627100753,-0.7363147067203182,-2.311791858290003,-2.2367569792445834,2.2358093264450756,2.70672758893583,0.10425418960684658,0.00027172903685727544,1.2598260856831746e-12,0.08944066685705629,0.10110401276346706,0.32381054101956036,0.09908354871986245,0.10680431194602681,9.354049268970233,14.98017393149416,20284999.752470028,-253.04195560374896
-2.2662770559009413,-8.003447256859943,-25.914098148452684,-2.4454734014276056,-2.2928399445788736,-1.2403160686258605,-2.229370572054617,-2.1936890069072907,1.9671271303216233,2.808497775417845,0.10369752241319811,0.000334308193017244,5.5673710989823766e-12,0.08668508834217446,0.10097927869965856,0.2243809742036102,0.10759613283939722,0.11150464754783297,7.150105632132588,16.584985123573958,18637026.47524893,-253.8693574757912
-2.4453916763896255,-8.003515407640217,-26.628906234779134,-2.367067576605606,-2.2029988098849165,-0.9290193125230963,-2.3547702624845934,-2.249971753428067,1.830365493941084,2.620636265996873,0.08669217297380348,0.0003342854104293722,2.724036754804456e-12,0.09375525366526336,0.11047137847679463,0.2831237170835257,0.09491530963744203,0.10540220177069039,6.236165522757979,13.74446593987417,22549925.45846147,-254.05464184047128
-2.5103789668746392,-6.087360256906242,-29.9289898311924,-2.398692993675728,-2.4265565284960937,-0.733598259865986,-2.1755669048805593,-2.3024503842672828,2.263625855299684,2.7601589731141494,0.08123744710522736,0.002271396912262042,1.0046270496173693e-13,0.09083659974703204,0.08834050745447983,0.32440561125945827,0.11354376690628636,0.10001347178003908,9.617899131217378,15.802354898157912,24317935.39674574,-256.6139990987243
-2.528986338621577,-6.376761898184005,-30.409804326335212,-2.3820022239657965,-2.152975989882586,-0.9756142364593059,-2.2311907877352017,-2.147547935865288,1.7610679782880978,2.793312675139439,0.07973980849723211,0.0017006208338866946,6.211404113254533e-14,0.09236545591529535,0.11613801740905914,0.2737628812639967,0.10740046280608832,0.11677013487284058,5.818648267289103,16.335042962517928,22892814.57888351,-256.6152402939887
-2.5405209035073812,-14.932429587912544,-25.440151562056823,-2.4505926053837963,-2.117413240663487,-0.7689501226944896,-2.242838502532852,-2.490044761008442,1.6909795026773955,2.5769872259384856,0.07882532870437459,3.2728660307568586e-07,8.942986142900931e-12,0.0862424636047713,0.120342523378928,0.31670625955380666,0.10615675011265893,0.08290625552451468,5.424791701634997,13.157437997962637,24704697.17723696,-259.2392513522651
-2.4333912383446217,-10.794545502999119,-19.321440827401727,-2.4365462367667448,-2.1279268152981086,-0.6272813816609716,-2.3145274186595497,-2.5202585616557758,2.1861469404389124,2.455006207756819,0.08773878436189893,2.0511076452133965e-05,4.062607502845724e-09,0.08746240485339188,0.11908392107559614,0.3481272315388151,0.09881287008837615,0.08043880566968492,8.900851447662951,11.646505847331152,26017472.797029935,-259.822041849867
-2.3885538929389036,-10.586566135073449,-19.611798941399602,-2.4121910518311145,-2.1135873696897725,-0.9211817005019205,-2.172050262983157,-2.4768744462886363,2.078829687042762,2.592002037959935,0.09176228606573808,2.525298642262317e-05,3.0388127474884913e-09,0.08961872003775131,0.12080382021443584,0.28471717587480944,0.11394376258273403,0.08400537901563342,7.995106660062433,13.356485043680948,20703679.57687267,-255.10539292745443
-2.372119954236945,-11.82602430990953,-19.356958182190976,-2.302523427966189,-2.337920499310296,-0.6024237803859037,-2.246559590921345,-2.232858171199886,1.9496321275420363,2.6803527810267243,0.09328276132877036,7.311776357878161e-06,3.9208468151891635e-09,0.10000616669291836,0.09652816004099239,0.3537893669898748,0.10576246550135401,0.10722153426300733,7.026102395551105,14.590239547765218,21608589.884700567,-251.68391534918078
-2.583365582974735,-11.881811299094801,-19.560696321550267,-2.524147960723667,-2.3006982852032016,-0.8845954060716694,-2.227589394286261,-2.3173538697510647,2.118360147179501,2.68875510114231,0.0755194089956428,6.915043521437231e-06,3.1981403984298433e-09,0.0801265546818708,0.10018885889327118,0.2922264037562,0.10778795145998953,0.09853397467165717,8.317486843962865,14.713347884559846,20872568.784137513,-251.48893378874595
-1.810338097415512,-3.2752510027335076,-14.328459626668451,-2.3444897086083523,-2.322891844590603,-1.0575484149697447,-2.169182826164712,-2.2691625317473307,2.053468990674329,2.611650361686694,0.1635988151146001,0.03780737828295239,5.987272847856528e-07,0.09589612461395886,0.09798980419107127,0.25777823445990106,0.11427095800470718,0.10339873699330711,7.7948946759545334,13.621512734349077,16698905.057100441,-252.15672362477983
