kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF,Y_15,logp
-8.468403071185453,-1.9814866538168323,-2.136422333341723,-1.224889471949922,-1.8736320741293433,-3.111242804401416,-2.881250102498175,-1.656159199143742,-3.720306150510133,-2.520866552346088,-0.9946228501514187,-1.2559481723419663,-2.2982931557477526,0.1243711204924808,-0.050884389626966606,2.1888208368374396,0.1837051236133257,-1.6232515041554023,0.0002099999907728843,0.1378641286528187,0.11807652670288088,0.29379017058374923,0.15356488861744688,0.04454555950689325,0.05606463247108439,0.19087067029779287,0.02422654973965902,0.08038991448889538,0.3698629119835944,0.2848056752952952,0.1004301160799873,1.1324360632528718,0.9503885389548552,8.924683249978644,1.2016614292674153,0.1647569360410415,82882.82746495317,-735.8557471850811
-7.303547109656917,-4.547275636306364,-2.2802160597165035,-2.1414676881759127,-2.6312492088329664,-4.283807483045331,-1.168349188874847,-2.3794368822593537,-3.000178137227227,-3.298528931004234,-1.9780136496830751,-3.9439462740131175,-2.384601291877691,1.2900287676529902,0.542476850669079,-0.8288483896082559,0.794586476021165,0.6224070556203528,0.0006731468098703535,0.010596032543183979,0.10226210960606529,0.11748228905851806,0.07198847740369814,0.01379005659609084,0.3108797216002951,0.09260270905916883,0.049778200227449554,0.03693746501324454,0.1383437637467553,0.019371617996218417,0.09212570352399561,3.632891063999054,1.7202624229482868,0.4365517344677001,2.213525461663094,0.6507657976539587,83324.14037372536,-1165.7165174088725
-9.253817379412924,-1.4545765484764683,-3.5665883045943723,-3.1101834916681033,-2.864141352242007,-0.3190926729845238,-4.449185822775108,-2.404988432357877,-2.261114369684037,-5.2652888048208855,-3.9469843473062194,-2.002551609947255,-1.195524036954703,0.21973394141296526,-0.1953100657941034,1.4323869699629959,-1.9168509199417003,-0.6256301949746591,9.57454568172612e-05,0.23349921856944092,0.028252076925811175,0.04459277218737329,0.057032080581984265,0.7268081907010163,0.01168807926546365,0.09026653977477281,0.10423426450622764,0.005167900298256896,0.019312854909420304,0.13499040057182995,0.30254536768003965,1.2457452452723166,0.8225795647242544,4.188685535187932,0.14706936688386923,0.3485020369366057,82891.95355575734,-1596.339352210925
-8.855463672075173,-1.9505368605021358,-3.855216212137816,-3.105408473073201,-3.7002599845411357,-3.5057283701778568,-3.224805002214526,-1.2318265567554956,-3.073712335851806,-3.0383715222764547,-1.8222057600178188,-4.249376374276001,-1.1946045515182155,-1.776129479391675,-0.1926822678532249,0.7831722186172871,-0.4299641816422383,-1.641025613945295,0.00014260048169062353,0.1421977107563916,0.021169025814952416,0.04480621268939821,0.024717099571138164,0.030024896138847585,0.03976353462147723,0.2917591759910446,0.046249143419632543,0.047912851008213256,0.16166875487916912,0.01427313222651951,0.3028236816727213,0.1692921295023667,0.8247439801883968,2.1884033600932837,0.6505323953080904,0.16232555542777613,83361.09838571645,-1032.965314271837
-11.386814566980455,-0.5714001808994784,-3.14710333311573,-2.093168393479104,0.2143725956920166,-3.0719660225492103,-1.94445635659494,-1.458717355484584,-2.258606636435766,-1.5440151293531834,-1.6952566190181098,-4.483852551682406,-0.5797909360328062,0.6129843346117729,0.2681097208909518,-1.0569460294218995,1.0126816409417294,0.6370192429641127,1.134407964870489e-05,0.5647341548816213,0.042976435156790414,0.12329586647781404,1.239084246246816,0.046329979476017,0.14306497853270284,0.2325343424304078,0.1044959842614479,0.2135220593105494,0.18355212001863144,0.01128983459298151,0.5600154333759411,1.8459320657384817,1.3074905911775725,0.3475154934783806,2.752973612019274,0.6540793459472081,83384.99102207323,-1462.6430249562281
-8.313576146304177,-1.2734909173558473,-2.7069785522078122,-3.0856292953927005,-2.3327455439491347,-2.371628784228842,0.17184381219057832,-2.57031040528462,-2.7598435087613735,-3.137441098888218,-5.2212236895488875,-3.038875549207842,-4.635455965887669,-1.2238514522986605,0.5272021327776745,-0.46251257817641683,0.2291486821334352,-0.10865069724777132,0.0002451657252987668,0.27985297098422496,0.06673814822101656,0.04570126525351461,0.09702898371269422,0.09332859027738927,1.1874923469005652,0.07651179207292419,0.06330167374189874,0.043393696129924456,0.005400716281161548,0.04788870772588895,0.009701682393458273,0.2940952888861628,1.6941855650748865,0.6296994869905603,1.2575289972049841,0.47286401540339035,83293.25961928007,-1390.7857908761441
-10.938386350965185,-1.6577676537456831,-2.49216652692463,-0.6765886984825098,-0.5217773033228876,-0.9536799093021211,-1.1003368022455473,-3.111041097388944,-2.519769161313556,-3.5972262751495867,0.6344406652158838,-2.485216329193729,-2.6008135027418806,-0.6551720869601076,0.34115972383813126,-0.7606783260669618,0.6854263362195604,0.4283356536572823,1.7763116610593705e-05,0.19056391026070907,0.08273053434283416,0.5083481667805843,0.5934648430565848,0.3853204669274342,0.3327589908472338,0.04455454556486525,0.08047818208333664,0.027399616140704464,1.885966959464129,0.08330753071166576,0.07421318102477772,0.5193526810724627,1.4065778869397572,0.46734930425030236,1.9846177696353526,0.6054761679411563,83374.57304992089,-1344.7463570032367
-9.514452098205116,-3.5979416766968164,-2.9566693165467566,-1.2620706801722086,-1.5691716616546199,-1.4782370232986566,-1.4850325373173907,-1.2180030037242033,-2.9922201555892896,-1.2839424559461787,-1.7739340830608619,-2.6231113969193975,-2.7494826768818266,0.24508614352683064,-0.07312756838242793,-0.9733627083062728,1.374173042873537,-0.48862546822677155,7.377784326436005e-05,0.027380021422805368,0.05199179732743358,0.28306727742581805,0.2082175855533698,0.22803936229161512,0.22649497101781554,0.295820329548015,0.050175914633882886,0.276943308569156,0.1696642010951751,0.0725766962537572,0.06396094112297016,1.277731376751323,0.9294822499152999,0.3778104333209349,3.951807396021752,0.3802174256311571,83382.8075396579,-641.0908520252866
-9.960045344780461,-5.3815165324843335,-1.3523814992510124,-2.0556696962717083,-2.4686082410401147,-4.873851429880908,-1.9178452683987575,-1.4080568946349294,-1.996002630215524,-2.0462237073547556,-2.021213957410999,-3.248859982373485,-1.7552972589307188,0.7345560076073395,0.1273940507520202,-1.7346480037504253,-0.8562752680086181,1.0802517898448794,4.725059342800839e-05,0.004600839314373859,0.2586236147216786,0.1280070810010783,0.08470266269510836,0.007643868698023869,0.14692320136759884,0.24461814047627606,0.13587735110965787,0.12922196331864394,0.13249452470232512,0.03881843631794117,0.17285585170829257,2.084556259889652,1.1358645178742832,0.17646230342465968,0.42474118670795896,0.7465416292708522,83384.65267199086,-1312.6298299089126
-11.154715738697028,-1.554499857821976,-1.3057628132142645,-1.3702278403318824,-2.6794445794914967,-1.7735120773896327,-3.3563079968142526,-2.850980189101705,-2.6663740190546568,-2.455231301893571,-3.4902081871905897,-3.840149143918752,-1.3739841899319225,-0.7616759143491281,-0.18134244342258454,-0.3289541779426395,0.8609413612743106,0.723334033287608,1.4307656581652151e-05,0.21129503377687306,0.27096575992794414,0.25404907033380203,0.06860124611377137,0.1697358154600131,0.0348637386592369,0.05778765028040824,0.06950378836453894,0.08584333741816093,0.030494522941266734,0.02149039594419619,0.253096563304764,0.46688331453229026,0.8341496607161211,0.7196759930261826,2.365386329066937,0.6733407709894045,83384.8098083921,-802.863939209391
