kfwd_log____0,k27rev_log____0,k33rev_log____0,endo_log____0,endo_log____1,sortF_logodds____0,kRec_kDeg_log____0,kRec_kDeg_log____1,scales_log____0,scales_log____1,kfwd__0,k27rev__0,k33rev__0,endo__0,endo__1,sortF__0,kRec_kDeg__0,kRec_kDeg__1,scales__0,scales__1,Y_int,Y_cross,logp
-4.474725505339421,-12.708608593933798,-21.531428823648195,-2.6732330093165033,-2.1883483206768637,-2.060710658180683,-2.093479168102634,-2.1626365335158972,2.3104686854024896,2.942430265427415,0.011393349108819971,3.024972389582712e-06,4.456760274792385e-10,0.06902869375423484,0.11210175193795434,0.11297459447688572,0.12325755520472066,0.11502146296946013,10.079147497465076,18.961872745148913,44497765.9934617,75449.8959810861,-1863.6166838739487
-4.501786483860899,-11.793273881614294,-23.158433047241452,-2.7553948573531772,-2.495756090184024,-1.7830872140904412,-1.7592888973787244,-2.2808948886815457,2.071136355533772,2.925484716495099,0.01108916821198193,7.5552045968942655e-06,8.758310102744564e-11,0.06358390813768981,0.08243410020915982,0.14392234415118071,0.17216724888570437,0.10219271468034599,7.9338336530697875,18.64326055604898,44526669.18781213,74751.47924280148,-1862.5721691935496
-4.593124978320195,-12.33530539313442,-9.382618661274131,-2.768139344819275,-2.514861252705089,-2.272412126522859,-1.8478617441238432,-2.3683752926394486,2.1809193629660415,2.8516192684876063,0.010121180433282183,4.393847051333536e-06,8.417448919759977e-05,0.06277870566232853,0.08087413249540533,0.09343369539045468,0.15757373931981392,0.09363272854827938,8.854442964801414,17.315798077706035,46622314.562988095,74578.31529293001,-1861.8196188331174
-4.317006157371063,-7.334821839235881,-12.45260044896666,-2.7761873353132667,-2.131693390350039,-1.3055814785817397,-2.03760970741426,-2.4019051744196394,2.0978509716932128,2.9685660937747693,0.013339760964330408,0.0006524201255335677,3.907548162907517e-06,0.062275490885906705,0.11863622621682013,0.213227161923605,0.13033988929754622,0.09054528429990231,8.148639425770474,19.463990040148165,43142508.86036134,75673.14028892323,-1864.2032182487292
-4.674622382723039,-13.699830531137835,-10.995199071281442,-2.4255372619422975,-2.20034530802963,-2.1446689968073667,-1.8137953974510546,-2.2325873148205195,2.2036996389075996,2.9667915771615734,0.009329047282106493,1.1226366010617707e-06,1.67820772516668e-05,0.08843059588333534,0.11076490374723602,0.10483043702619202,0.16303418154154414,0.10725057983297932,9.0584646309173,19.429481493512846,48051496.527092695,75170.08645599049,-1862.8302725494386
-4.375270574126041,-14.800663403696063,-7.42154745677003,-2.8690150882704963,-2.3635102705111235,-1.587591928178771,-1.9715426667148752,-2.4146608018375355,2.1901232532261625,2.919757078061542,0.01258473667759791,3.733821527066283e-07,0.0005982227051109242,0.056754797527144865,0.09408936371404206,0.16972296554916602,0.13924188662065826,0.08939765730057829,8.936314476413383,18.53678392128193,42547276.700433455,75116.38205042957,-1860.366595402052
-4.437791568862571,-18.964976827556928,-9.584021050191797,-2.6535789711693076,-2.2926975842380095,-2.1261644594006777,-1.8846531525902104,-2.250327007401471,2.0445138692018676,2.984053435483214,0.011822017824248401,5.802500871669186e-09,6.881966329230795e-05,0.0703988063533972,0.10099365516748961,0.10657966280369617,0.1518817300792357,0.10536476387008104,7.725402069042538,19.767781896844404,44207420.45710119,74973.5784710136,-1858.5991630208237
-4.322332936733645,-17.90302064378271,-9.125640114348913,-2.7187096073756947,-2.5193264470845005,-1.6986845320205515,-1.8420910765071474,-2.290900049426808,2.255472149389788,2.9393987285621566,0.013268891920377418,1.678096474558384e-08,0.00010883907809648674,0.06595981359169972,0.08051381880753383,0.15463715086575675,0.15848567369898117,0.10117535803805572,9.539796456059735,18.90447617275746,41913935.30064039,75112.90614169501,-1860.9720722842424
-4.50467271984379,-20.485564261698116,-5.095716666267979,-2.6207538186687698,-2.2393686822646024,-1.915409983302892,-1.7862156550071364,-2.2085948967748608,2.3732524003409847,2.8695892867695667,0.011057208399634763,1.2683306350873655e-09,0.006122916974019808,0.07274800334994333,0.10652573474077819,0.12837428767784229,0.16759320159925456,0.10985489759310059,10.732241126898062,17.629775930466984,45946703.40402462,75103.00961040807,-1863.740029418553
-4.504416685511792,-27.41390237652091,-16.73955730882911,-2.714959018275102,-2.2771240519613296,-2.398336843837286,-1.8272337067257873,-2.422340069070663,2.1342378026451296,3.002796605690827,0.011060039787051851,1.2424916260988166e-12,5.371587212375521e-08,0.06620766625584067,0.10257879418530964,0.08329960841783056,0.1608579330878186,0.0887137780068363,8.450603024298633,20.141786867847127,44993061.06404938,74580.04050854755,-1862.9934114755984
-4.38520735927365,-17.063513773249586,-10.4916462164982,-2.619439635363215,-2.376188171505613,-1.8109507791285462,-1.8307635365309838,-2.2682417000090744,2.270722158945217,2.9816575563562693,0.012460304106821833,3.885170892799605e-08,2.7767446392308843e-05,0.072843670409716,0.09290403767565175,0.14052325473530616,0.16029113290380761,0.1034939936829868,9.686393404532046,19.720477371402584,43377016.60423973,75134.54654200867,-1858.5285613242288
-4.290764367515639,-14.249858582359822,-9.141959298304101,-2.753127845718086,-2.324334234868695,-1.7707502402912063,-1.9310451035178227,-2.280472275983688,2.124987785746798,2.8858618667758846,0.013694453700247565,6.476868054475992e-07,0.00010707732742449141,0.06372821711049831,0.09784856653455222,0.1454490540436609,0.14499658283160857,0.10223591174636984,8.372795220061874,17.91900473702457,41590677.362513736,75204.59725135186,-1858.5165813157319
-4.594054913438052,-7.239452431490837,-8.396785793343298,-2.710027069563368,-2.258704400132345,-2.0021422344893214,-1.8569939657970622,-2.4464335824010592,2.238696016543386,2.92986434108175,0.010111772767100648,0.0007177046449962812,0.00022559125704075728,0.06653500561708874,0.10448576884710535,0.11897818455933132,0.15614129167238874,0.08660189491643008,9.381090521454121,18.725090098896057,46221626.10267276,74830.7820217901,-1858.0042418626945
-4.328592860190846,-15.22674039296856,-9.163680252887765,-2.5701407313363904,-2.3215907611430215,-2.1486792552634615,-1.7202902191237954,-2.2336414194082357,2.1523123638795085,2.9248757665181135,0.01318608911261013,2.4384321175472996e-07,0.0001047765832947923,0.07652477523219213,0.09811738007877703,0.10445470623243805,0.1790141870313302,0.10713758606882737,8.604732683080956,18.63191119890854,41658800.201688096,74857.2609606213,-1859.9128776376838
-4.365819908309148,-11.701563520505106,-7.157308043251587,-2.580199694593706,-2.329495467877434,-1.7121000173205483,-1.8796833802186277,-2.2788634948486233,2.2886018888454758,2.941997743906278,0.01270423459636697,8.280861736672646e-06,0.0007791491685079756,0.07575887387465334,0.09734484830485714,0.15289153222369475,0.15263842645204848,0.10240051932579498,9.86114106749801,18.953673100494793,43501216.92381442,75404.83210937055,-1858.608831370729
-4.308996678678562,-8.859900623297953,-7.92064528414903,-2.6501420896932597,-2.212144720375314,-1.8229485405836883,-1.7963128015331333,-2.1591749834780933,2.17540774641821,2.9705570402189942,0.013447034524703715,0.00014196917189010448,0.0003631679043766128,0.07064117496440929,0.1094656234210989,0.13908044747752188,0.16590950306607358,0.11542030542725772,8.805774913456133,19.502780403864058,40937946.21874988,75125.15796324778,-1859.3213149243675
-4.213903848478551,-15.197575527777003,-10.800539392687496,-2.6521058326866305,-2.435719135384477,-1.9836520270705933,-1.8753743381340604,-2.3175120260421314,1.87149386164103,2.7860198416543795,0.014788523348139463,2.510595869512423e-07,2.038850303523129e-05,0.07050258996922137,0.08753477505396334,0.12093006778031586,0.1532975709761923,0.09851839213594957,6.4979962597140775,16.216347553220356,43839258.62757175,75194.56086444294,-1863.0862764678436
-4.656371060757688,-11.899273518053732,-10.349338667030079,-2.7616536650675307,-2.1041580798688524,-1.8842886285877907,-1.8162958819472057,-2.317747532778924,2.360451186080318,2.982484866750019,0.009500878026943396,6.795339706220297e-06,3.201395466211551e-05,0.0631871914646526,0.12194830179116706,0.13189704896782684,0.1626270263530172,0.09849519312277275,10.595731020462646,19.736799077929437,46327935.99976466,74727.37419491453,-1859.5681075407065
-4.4787900356855985,-12.67189780728536,-11.17160728348028,-2.647759463178993,-2.266319117304872,-1.8982755621299137,-1.8439865182078907,-2.435900642587689,2.1405317728932203,2.8996635219165983,0.011347134479627666,3.138085029555005e-06,1.4068007876285119e-05,0.07080968717198627,0.10369316084154886,0.1303037712108814,0.15818555785997204,0.08751888830358295,8.503958601383555,18.16803119654196,44714077.39261432,74952.60850249571,-1857.1251336128937
-4.229749146585268,-17.16442905459295,-10.994537032733284,-2.6692087941478175,-2.227800443671731,-1.4166463051646279,-1.843561286141973,-2.396999250348411,2.079210726092508,2.8651298717549105,0.014556041523188307,3.512231847368398e-08,1.679319131228792e-05,0.06930703975718383,0.10776520527944096,0.19518787557356387,0.15825283773530557,0.090990583999818,7.998153688388324,17.551332478926764,41200316.69880606,75427.12300241512,-1860.957810813486
-4.538225890446765,-18.376623559401818,-5.527256038748198,-2.657661506103962,-2.467136806050843,-2.1912624470936253,-1.9077457389167505,-2.396017942965802,2.2220158425048644,2.8615643869209517,0.010692359153078004,1.0450421134433551e-08,0.00397688655374944,0.0701119866412197,0.08482738889742757,0.10053787287577635,0.14841457498057245,0.09107991755631543,9.225910114926426,17.48886489893944,46037063.046069756,75026.58637775829,-1862.2410612251178
-4.407264295762034,-12.568556082030716,-12.878152542721029,-2.7163009883749396,-2.1268300081805975,-1.5141476737436619,-1.8480904902323407,-2.3701658347480854,2.112597970985101,2.9334100529198452,0.012188476829441077,3.479729204408673e-06,2.5532269130234155e-06,0.06611887713684166,0.11921460482214376,0.18032492138061726,0.15753769906233459,0.09346522521070863,8.269697835842651,18.791601718364976,43248656.08876646,75165.26786792054,-1859.6485555522586
-4.317310670331903,-13.4536840474476,-12.648105304445025,-2.7735046914131227,-2.148033682613162,-1.5482019037731467,-1.8332973083718347,-2.355785637463293,2.025863546127046,2.9374431550442424,0.013335699452645122,1.4359497981604968e-06,3.213643221463462e-06,0.06244277813739801,0.11671342793329802,0.17534612086314058,0.1598855058451379,0.0948189839185789,7.5826560915125425,18.867543204121805,42022583.48628834,75091.34037763192,-1860.7476527267331
