kfwd_log____0,k27rev_log____0,k33rev_log____0,endo_log____0,endo_log____1,sortF_logodds____0,kRec_kDeg_log____0,kRec_kDeg_log____1,scales_log____0,scales_log____1,kfwd__0,k27rev__0,k33rev__0,endo__0,endo__1,sortF__0,kRec_kDeg__0,kRec_kDeg__1,scales__0,scales__1,Y_int,Y_cross,logp
-4.311388178002485,-8.534660813659846,-7.149965598807071,-2.7451592422548474,-2.178787597541303,-2.1862210761362837,-1.8652061280086132,-2.447144356502509,2.2467346159090815,2.9230610243197206,0.013414914373697472,0.00019653681045096985,0.0007848910820360417,0.06423807071475461,0.1131786655847069,0.10099468307045147,0.1548642847280693,0.08654036240283605,9.456805262285593,18.59812974500514,41355793.31227977,74857.95406162318,-1859.8616599878017
-4.484696666062463,-9.462593036041387,-7.89076909745054,-2.6977873944917268,-2.223343750679624,-2.0343345632282737,-1.8598464567361956,-2.3646556623970802,2.263089733652402,2.9355821911207003,0.011280308702289387,7.770483810609917e-05,0.0003741816821136798,0.06735437665525197,0.10824655352857133,0.11564488225100344,0.15569653468687564,0.0939816562157118,9.612744149263936,18.8324640375486,44187384.40936625,74863.28262157923,-1856.6146215030244
-4.46682785710483,-12.371677845712917,-7.235290770531709,-2.705328444760458,-2.4260431073415956,-1.9328842396552568,-1.8817389736853602,-2.1811234324770985,2.3359425416097745,2.958414151779014,0.011483686027350818,4.236903569548938e-06,0.0007206977121430453,0.06684836424555163,0.08838587498513446,0.1264316819571827,0.15232498616313558,0.11291460742184954,10.339200464868355,19.267392354878414,43850926.772379614,75029.31551588807,-1858.970002599105
-4.301880125567336,-7.562690322144684,-9.323563142028902,-2.718214632473004,-2.1323729681023464,-2.1725747610927133,-1.8210318719153382,-2.4457407265181113,2.067534089453505,2.891010576395015,0.013543072384028479,0.0005194758049965621,8.929517150566982e-05,0.06599247012542934,0.11855563106530313,0.10224046079733859,0.16185864734150957,0.08666191834018733,7.905305287446187,18.011502406563185,41798395.57191502,74833.33036068619,-1861.3559255841085
-4.345177839838079,-11.300018989476175,-7.8216153562968485,-2.7140443423595073,-2.4544779513778403,-1.9786459193457082,-1.8301159439274022,-2.233423179850422,2.330845189205941,2.9475741309557013,0.012969201601954323,1.2372689308668568e-05,0.000400973444398044,0.06626825251776589,0.08590803190643029,0.12146325770275176,0.16039496987429397,0.1071609702798234,10.28663201031793,19.059661358835413,41919687.18619862,74942.56965175258,-1859.1888697320132
-4.441036547663143,-10.129394217040144,-10.595438892376475,-2.6798610081718177,-2.4269788736326388,-1.7805023676911211,-1.8540416692825437,-2.3981254616806775,2.3988451529681734,2.920948204948059,0.011783717802016739,3.988962802775618e-05,2.5029913900555324e-05,0.06857268453472692,0.08830320514857473,0.1442411129427459,0.15660294820172824,0.09088816705537464,11.010453645937316,18.558876738062086,45679191.82482623,75026.52812767477,-1859.105193535317
-4.377384901164085,-17.045583128918572,-13.150667942178371,-2.666440152903016,-2.26426079511773,-2.102754257215308,-1.8162315134546176,-2.2663970178757955,2.0986341178828742,3.0250678630144203,0.012558156538029629,3.955462816712512e-08,1.9441845133053596e-06,0.06949919196352934,0.1039068145838509,0.10882941005531578,0.16263749474647138,0.10368508339974117,8.155023501193574,20.59540232985749,43048769.22285115,74870.08794310284,-1859.0124886605765
-4.504347132433837,-7.337359319108891,-13.054829788298708,-2.623942196239124,-2.255750168032667,-2.3769979791019367,-1.8856827786428438,-2.220854106507519,2.5339780254128144,2.951380530678208,0.011060809073614158,0.000650766721223521,2.1397323896860023e-06,0.07251642462416279,0.10479490045782824,0.08494361684935274,0.1517254291725781,0.1085163846821185,12.603543762587778,19.132348298554888,47209510.53829435,74897.7879892568,-1861.4692253935941
-4.638436653741422,-9.939181805660354,-13.943925946761194,-2.761569712587825,-2.206828874438015,-1.9126466542999108,-1.77765361764474,-2.191458682979841,2.0045428445531948,3.1030225438300088,0.009672807761098148,4.8246763716576984e-05,8.794879738059112e-07,0.0631924964087402,0.11004907520659594,0.12868380618009312,0.16903430142457854,0.11175361656885835,7.422699793359974,22.265147062065154,47531472.07247981,74690.19960246226,-1861.8170245949693
-4.413715428239435,-11.07791023453503,-15.925639658083707,-2.5471049603594933,-2.4541698367659786,-2.0026235186987784,-1.7693597460341015,-2.210847821172967,2.1815092701671293,2.987194626619812,0.012110100430798408,1.544986589590281e-05,1.212223156077188e-07,0.07830804304657311,0.08593450550457872,0.11892774445555748,0.17044208011636747,0.10960768139832562,8.859667805402003,19.82997390548434,43541896.62194886,75005.34427215373,-1860.4575133483359
-4.344447936456612,-9.908773324451158,-16.523714505500042,-2.564263351407176,-2.4060143913375773,-2.2701039484792602,-1.7230308684040627,-2.170531804352165,2.378382996961144,3.051648465405971,0.01297867132162829,4.973640865981473e-05,6.665641769232131e-08,0.07697586472387148,0.09017397749839291,0.09362939049281599,0.17852424361668867,0.11411691290000274,10.787445421338429,21.150181042949267,42856925.96897384,74812.96732912684,-1862.8387853265626
-4.165938573708721,-11.998736593352058,-11.49072318036859,-2.69903790739359,-2.3394078598231003,-1.6812918526780554,-1.8830830933423717,-2.39265945839371,2.188067564752772,2.956064210929148,0.01551514595607975,6.15197989781223e-06,1.0224505895631946e-05,0.06727020178010058,0.0963846945862483,0.15692448206574983,0.15212038069290132,0.0913863222940424,8.917963066602967,19.222168280274886,40297681.65274508,75340.70398861426,-1859.8006046414619
-4.684163119949211,-10.582208612118349,-5.937404294928791,-2.669744691978371,-2.2599325818691103,-2.0253156230106306,-1.9189268483851323,-2.341662822701893,2.211684002929831,2.8808266853814595,0.009240464537701878,2.53632669911985e-05,0.0026388704982959433,0.0692699082151809,0.10435752010655709,0.11657046180503554,0.14676437807899353,0.09616759554500517,9.131080218886751,17.829006067723675,48268579.539777756,75091.47809752302,-1860.0111236549965
-4.381252680362487,-11.756849703329923,-8.121376609413286,-2.5794032868487506,-2.285945525078945,-1.8201341381043172,-1.8013924950596962,-2.2419388669950533,2.1710828438790184,2.9167439257076118,0.012509678173641433,7.835469948197914e-06,0.00029711936147393774,0.07581923286054783,0.10167787765774616,0.13941777823156742,0.16506887052278715,0.10625229546919251,8.76777303162571,18.48101383125936,42852593.858955234,75154.48075537526,-1857.860036945835
-4.427539961161328,-14.601072927064255,-16.580142051442696,-2.5747642341578953,-2.2648285248725646,-2.19651045445996,-1.7531293982077882,-2.226525022380895,2.3693528920892395,2.9683172783334615,0.011943835861710172,4.5586326627192537e-07,6.299931072783813e-08,0.07617177938546367,0.1038478403357833,0.10006428942034952,0.17323098559203035,0.10790273900474258,10.690472156215732,19.45914770132603,43283764.907719344,74806.96424155476,-1859.542489919535
-4.532316509424328,-12.444308044397607,-13.348889574650682,-2.7747004129643544,-2.3825359584480634,-1.8231692781862971,-1.8603390154512027,-2.395879261580771,2.0862329208145747,2.944034129435234,0.010755731438415055,3.940085854547283e-06,1.5945969100307002e-06,0.06236815858285571,0.0923161704403518,0.13905401910790458,0.15561986388580495,0.0910925495213196,8.054515942760359,18.992309411978365,45218511.809093185,74827.45680986934,-1858.3168802792175
-4.366414991437574,-12.047703947663164,-13.315023949205356,-2.555455021213015,-2.254533865370725,-1.6416998398243228,-1.850789197191773,-2.3422285943415746,2.160342422107745,2.9382221176547287,0.012696676769689717,5.857990403992098e-06,1.6495237481419064e-06,0.07765688849527257,0.10492244032202772,0.16223389778128794,0.15711312413683748,0.09611320203539296,8.674107356113062,18.882246040566027,43579027.57788436,75397.26550578696,-1859.078799234298
-4.632683258771854,-13.42898617819292,-6.49712433454568,-2.7444063714158706,-2.5168663867628536,-2.4583564258667554,-1.8746505003125915,-2.450258282905575,2.3232129377020714,2.999553018704157,0.009728619644562316,1.4718562801485493e-06,0.0015077688033994236,0.06428645189505253,0.08071213148909213,0.0788296035373315,0.15340857372515157,0.08627130121919432,10.20842069157362,20.076561070034717,48378203.92174975,74612.86255319434,-1865.343830526024
-4.4890800373841495,-13.826235141089843,-7.961695348379429,-2.678209058631901,-2.2736795333503554,-2.269735830345143,-1.6936933470063198,-2.175295426783191,2.1802360593064356,2.910770966029506,0.01123097113206662,9.893327201817317e-07,0.0003485616827735455,0.0686860567662156,0.10293273798401992,0.09366063474897734,0.18383928631159366,0.11357459573658084,8.848394758135996,18.370956492061932,44543857.63278491,74527.65113127042,-1862.2317013768918
-4.524240852521211,-13.476465170731265,-8.718400438019204,-2.626182953905871,-2.4167051127103245,-2.1672372476769644,-1.803955227034918,-2.2491196406339755,2.461572449545044,2.983906791928538,0.010842942705423641,1.403607049607246e-06,0.0001635485879089648,0.07235411480611874,0.08921508737618072,0.10273141816380786,0.1646463848401948,0.10549205461228574,11.723231243793789,19.76488329157508,46599575.308082014,74795.82336431496,-1859.949705328835
-4.582044542984542,-14.546105469671462,-7.081572325399695,-2.554305132200691,-2.2551827477793416,-2.3835236385853102,-1.8476738518778528,-2.168057834330166,2.358078893951871,2.8871768493806385,0.010233951139057434,4.816223820518906e-07,0.000840450647050245,0.07774623665847512,0.10485438008016854,0.08443776100577281,0.15760334898522996,0.1143995842375532,10.57062464277315,17.94258341592691,46971476.57858737,74909.35028277164,-1861.454438487455
-4.457111627188694,-17.579879424727583,-11.35726376635707,-2.7603354922147942,-2.395624917713189,-2.135585333286856,-1.8499127789110141,-2.314425899959369,2.134434702106084,3.0162541129894507,0.011595807980341714,2.3182238700540156e-08,1.1684308544416557e-05,0.06327053802560052,0.09111572129934765,0.1056859222008729,0.15725088130861226,0.09882290195171087,8.452267107302006,20.414677205020652,44118855.4848149,74723.98462744961,-1859.5332442911013
-4.513213575682935,-17.86852394083922,-20.40619707645338,-2.6584972788568124,-2.2434248807773116,-2.175291790745917,-1.8445947505596594,-2.3622831145208023,2.0341362227196456,2.900668528303217,0.010963172521777793,1.7369953376449613e-08,1.3730969835050922e-09,0.07005341343349182,0.1060945203507627,0.10199134123125371,0.15808937354027178,0.0942048969144802,7.645645137842809,18.186299362200728,45559107.377950504,74792.24974626393,-1859.8491508068278
-4.640650550860921,-16.645690491901103,-18.806220882366716,-2.535542629417379,-2.212444329573181,-2.5397070944682603,-1.747759118259338,-2.230181023975422,2.075538099779895,2.941982951720462,0.009651416847236688,5.900223620961291e-08,6.800831979196037e-09,0.07921872119125131,0.10943283142610867,0.07312102241906925,0.17416378694077075,0.10750896667363068,7.968833333010873,18.953392736313994,47197646.7533822,74592.14521537289,-1863.147035802291
-4.51525307977979,-11.455376099753657,-14.773485121689095,-2.556223681220349,-2.231784373605664,-2.5374119487008437,-1.7493698977454997,-2.27156456405728,2.079171074547036,2.920627681759284,0.010940835872091947,1.0592375588556058e-05,3.836691970347701e-07,0.07759721968624374,0.10733673032610665,0.07327672688823793,0.17388347330786783,0.10315066794045613,7.997836555521103,18.552929140932232,45184699.59857048,74606.37535884166,-1861.0642822080124
-4.415808992907425,-10.996896872114597,-13.628108637825566,-2.5662719390039728,-2.429777914412305,-2.0510858268866436,-1.9481628304734202,-2.252919363358323,2.366128260354708,2.9085215926723857,0.012084773673263667,1.6753608800645215e-05,1.206111948327004e-06,0.07682140712946756,0.08805638646531284,0.11394271048563351,0.14253569342350264,0.10509197463299098,10.656054841849047,18.32967979274164,45125988.776737295,75317.25298396702,-1860.5192264295415
-4.415789561572561,-12.022133168747258,-12.363593221593243,-2.554592250633419,-2.4009800816280973,-1.8789139641294348,-1.9444932756649682,-2.325829509910994,2.316089995900382,2.8832853848360296,0.012085008498829146,6.009715377165924e-06,4.271296180678611e-06,0.0777239174851316,0.0906290858458429,0.1325136676694717,0.14305969680424066,0.09770236534782151,10.135965060067551,17.872896169392053,45251109.23687413,75424.01126791531,-1859.9923820403308
-4.572142842181172,-8.457545723776393,-12.252300102959511,-2.6511136095800723,-2.3395570134883394,-1.5723622028269864,-1.83731620470055,-2.317005530955071,2.372317164300895,2.990022419357907,0.010335788008340795,0.000212292456155156,4.774123777523295e-06,0.07057257898467816,0.09637031952785079,0.171879901742719,0.15924423204227714,0.09856830385650511,10.722208640308024,19.88612832079531,47325278.83284772,75200.89260115582,-1859.7591511512965
-4.286318361278447,-10.77288602980843,-12.746385059239646,-2.6047957382166635,-2.4098195542287453,-1.9763167553406875,-1.9027523860400102,-2.2437221499145075,2.374047280507522,2.9188404659750713,0.013755474876562094,2.096018169680249e-05,2.91283111133304e-06,0.07391823432598478,0.08983150282465853,0.12171202185816953,0.14915751466182142,0.1060629864115025,10.740775363910846,18.519800665813086,42524927.67930933,75278.24731216558,-1859.5453629780914
-4.704553621701785,-7.700323577593886,-12.2838162483176,-2.6525816077266122,-2.316607400867527,-2.1758979718344293,-1.7918127661551173,-2.2324818451939556,2.234418443988448,2.8845311781420255,0.009053954804958464,0.00045268068186001567,4.626008076250989e-06,0.07046905457494432,0.09860755467689637,0.10193583503976497,0.16665778408219895,0.1072618921081233,9.34104792970692,17.89517597893591,48562652.22287434,74717.19047502054,-1860.098943805954
-4.467641874358874,-9.837319051360527,-15.040989857872495,-2.7003831610707008,-2.200721249327579,-1.8037464112837873,-1.8289172080421325,-2.290679607128938,2.200254679596331,2.9542877762890685,0.011474341912435886,5.3420336489469365e-05,2.93616936021582e-07,0.0671797671362029,0.11072327047187819,0.1413956283517226,0.16058735636775806,0.10119766382494857,9.02731227894273,19.188051666623387,43590057.863457546,74956.51579025124,-1857.3845797768522
-4.417892949419162,-9.619595648279274,-10.008496549503707,-2.7653113574344,-2.101591625682283,-1.917909792915138,-1.9058474960820946,-2.2519632737994786,2.4154353707875127,3.0547955341816544,0.012059615753584474,6.641446702844045e-05,4.501582112160817e-05,0.06295649432353702,0.12226167848229501,0.12809483291349438,0.14869656944639842,0.1051925000206351,11.194643117337023,21.216846963406095,43494250.125093855,74974.47176266153,-1859.8324920239243
-4.481027264449195,-17.17414444131745,-8.640568217408482,-2.5451923029232577,-2.3318353504135683,-1.5641841222182504,-1.7270243154147586,-2.498796874499257,2.2260596429431,2.8104707130929225,0.011321776720116628,3.478274378774704e-08,0.00017678642057579965,0.07845796283431786,0.09711733907057003,0.17304707231887834,0.17781273813496834,0.08218381661227252,9.263293388599589,16.61773856518998,46010474.79537763,75083.95950773968,-1861.8188897567024
-4.39120816986532,-12.319462761783063,-7.701826228008231,-2.8014751811628478,-2.26816325881093,-2.355984509727756,-2.027109928441173,-2.2481754114285826,2.1246239507454097,2.9968400320086337,0.012385756079961159,4.464011477414982e-06,0.000452000971857008,0.060720422899994554,0.10350211219426077,0.08659126576860642,0.13171563922246693,0.10559171033270426,8.369749458212342,20.022167444913254,42725207.132878795,74953.99394021582,-1860.6787300973215
-4.384639273084935,-7.689576711682213,-11.24672732856633,-2.5848617564867324,-2.3013474511652516,-1.683574076944671,-1.6718865895402086,-2.3886870539411893,2.1761856403750084,2.913526683366217,0.012467384644479515,0.00045757181555266017,1.3049935998118554e-05,0.075406503340549,0.10012384080235012,0.15662278200081592,0.18789225548953314,0.09175006772127509,8.8126275375081,18.42165147379772,42800128.82972743,74941.92900818409,-1859.5949466763695
-4.411328851461728,-13.367029766021712,-8.510309282515014,-2.8577721452901805,-2.216580191714329,-1.6364730960311276,-1.8674956525570008,-2.2797572280835396,2.106146555045346,3.0256287462405926,0.012139036630759239,1.5659314018921089e-06,0.0002013815314930291,0.057396488970418706,0.10898116697638709,0.16294554047772766,0.15451012473022704,0.10230904146289305,8.21651830150292,20.606957185720074,42780213.228298396,74941.64941249392,-1860.1761741250757
-4.46420376047721,-13.298312001945781,-13.378555065731577,-2.622982186706588,-2.2169037606529067,-2.136705301575638,-1.7124063709222663,-2.4421529074599015,2.181270298511199,2.8732311827096346,0.011513859901393923,1.677322137654546e-06,1.547987178069972e-06,0.07258607450999537,0.10894590976024117,0.10558011355928221,0.18043108567577584,0.08697340406550824,8.857550848871933,17.69409879735133,44256820.47357362,74616.93548905119,-1859.8782570886806
-4.2879267074541785,-7.2471927950062405,-6.378674778721803,-2.677937497631249,-2.3278422347468037,-2.0439341295968827,-1.9555481961172434,-2.3045206323729817,2.391639397958553,2.9710069702885926,0.013733369092790625,0.0007121707947826707,0.0016973708587894364,0.06870471175339071,0.09750591513699708,0.11466674012791662,0.14148689286519056,0.09980663325694697,10.931400176443681,19.511557265547463,43064908.85895477,75274.48980066406,-1859.9618627652726
-4.164650732703553,-9.037150054145677,-10.18126208661293,-2.698889831401286,-2.249177196604817,-2.478806163094615,-1.8750173860434651,-2.258755157837283,2.353856368212512,2.9156897113663116,0.015535139868970213,0.0001189092389034166,3.7873379269566357e-05,0.0672801636195181,0.10548598308939434,0.07735736712119075,0.15335230063198682,0.10448046552387337,10.526084011298273,18.4615411474314,39165479.44676116,75001.91034547775,-1862.133103489703
-4.297958205085848,-12.066014924903412,-9.97855496864264,-2.575098165137923,-2.2456891486225126,-2.2207836110804973,-1.792954464609055,-2.4557707063577396,2.3471373836191978,2.9148145368794425,0.013596291529406137,5.7517009764902445e-06,4.6384047179154004e-05,0.07614634751500407,0.10585456570309575,0.09789957767969061,0.16646761972360893,0.08579704562486083,10.455596482486794,18.44539114569644,42764241.444030784,74921.94533186858,-1860.4637562242667
-4.59513242425819,-11.372319818556806,-8.044109912153067,-2.707693193137024,-2.1796675057856185,-1.9096370871008734,-1.947418456560147,-2.0422619257430497,2.2620674046301485,3.064262447905881,0.010100883090459131,1.1509706690651291e-05,0.0003209870070436243,0.06669047144667427,0.11307912254457163,0.12902162901043604,0.14264183277417838,0.12973492797277,9.602921783636864,21.418658783416078,45001404.72497705,75200.3543705521,-1862.5210412727438
-4.554011656490835,-7.531986757509354,-8.77443767062441,-2.5843199541811903,-2.320021654486259,-1.7136305177976694,-1.8545190828283007,-2.4033026010853926,1.968116365522191,2.8353872571852303,0.01052489730726406,0.0005356729465303195,0.00015463583288543594,0.07544736982769057,0.09827145756339334,0.15269341365439829,0.15652820167687267,0.09041884227247017,7.157182267963211,17.03699672245335,47753368.30571115,75239.07695793631,-1859.871960167873
-4.4638034537769204,-12.461190365131712,-8.395944974023967,-2.7295087828639186,-2.300108229857452,-1.9200053200637284,-1.9135153779607716,-2.1510399280244448,1.8611223896499738,3.0602938122499532,0.011518469899303605,3.874126402344322e-06,0.00022578101829423352,0.0652513343706247,0.10024799330961924,0.12786097306406286,0.14756074197676436,0.11636308559750998,6.4309507547883475,21.33382438023034,46686527.493954554,75059.56722067163,-1861.86784690019
-4.225938020263908,-16.266647294969378,-6.215460439031036,-2.5757877414632233,-2.2099494017014227,-2.08880798290729,-1.8706969999620064,-2.380917858583587,2.15652036499398,2.816881064908029,0.01461162228154331,8.619554911820985e-08,0.0019982960450604654,0.07609385689672347,0.10970619932210861,0.11018939459153597,0.15401627505733248,0.09246566814171697,8.64101769795022,16.724606279632077,41716081.80255134,75258.12452011005,-1860.9232975608402
-4.6311590387978,-12.142857158687391,-12.387065345220934,-2.8393000499068983,-2.2398545914264565,-2.155053632917502,-1.7542806593539495,-2.230925538020692,2.4153581675180384,3.026311112355963,0.009743459507679365,5.326281816155914e-06,4.172207251770919e-06,0.05846657533041921,0.10647398548403159,0.10385992362754233,0.17303166624533164,0.10742895452672918,11.193778887648875,20.62102347367783,45202257.79745911,74409.56122476565,-1861.4817100007951
-4.255965252677349,-15.713548667611446,-8.64441597294985,-2.4668519379357976,-2.3983029106614455,-1.9375160173056665,-1.891216351110258,-2.305178742333189,2.090891313936115,2.8234993736030725,0.014179397436550435,1.4986234448794318e-07,0.00017610749665067274,0.0848515569579985,0.09087204047363186,0.12592100188137204,0.15088816418479398,0.09974097112632681,8.09212457430983,16.83566198188204,42581425.59242092,75539.98519608655,-1861.8076075740034
-4.737715675708312,-11.648477796233825,-8.813803097737448,-2.8756657048264445,-2.1319756893354103,-1.9726327426714825,-1.869816246028456,-2.327733865200519,2.3231620809895603,3.116502425383165,0.008758630904330359,8.732334643221537e-06,0.00014866678513544474,0.05637859550541729,0.11860274005730763,0.12210638534780843,0.1541519852522912,0.09751648238135394,10.207901538058648,22.56731059612266,48445875.49087238,74618.87190047,-1862.882561879071
-4.2004723801247765,-9.847672734122524,-7.2928420283779225,-2.3890802514420906,-2.4572770946370133,-1.9760655336612978,-1.802205325012845,-2.3233628237493282,2.1096138727753777,2.7984875923717185,0.014988494880843608,5.2870092712616766e-05,0.0006803916100833122,0.09171399891548641,0.08566789925764381,0.12173887955715955,0.16493475211560737,0.09794366390193991,8.245057028914886,16.419794559950105,41914559.64549129,75518.9397948417,-1864.7459774579095
-4.2917812313659605,-9.847060183912726,-8.221426815930093,-2.5398318768004255,-2.394337420790287,-2.0072029714981787,-1.7764499075556996,-2.434366086453593,2.1277858815287694,2.8651808698607186,0.013680535383045997,5.290248821992437e-05,0.0002688312184666563,0.07887966017680471,0.09123310806148058,0.11844872813593026,0.16923789222616592,0.08765329405068473,8.396255910372933,17.552227586461797,42149812.71647122,75061.20126833642,-1859.434279176732
-4.668229575936142,-11.011229387732692,-9.343061961092456,-2.7678543221293994,-2.1692749933041635,-2.096180755326427,-1.8916360307336302,-2.1149028190793784,2.3150067804287144,3.014964334695792,0.009388877115408806,1.651520002079777e-05,8.757088650516827e-05,0.06279660156813177,0.114260426462724,0.10946858613059775,0.15082485278305946,0.12064501337695145,10.124991570294139,20.38836377038574,45804841.308222644,74815.82301755233,-1860.8534781030717
