FITC-A,BV421-A,0
BV605-A,BV421-A,0.4
Alexa Fluor 647-A,BV421-A,0
APC-Cy7-A,BV421-A,0
BV421-A,FITC-A,0
BV605-A,FITC-A,3.07
Alexa Fluor 647-A,FITC-A,0
APC-Cy7-A,FITC-A,0
BV421-A,BV605-A,5
FITC-A,BV605-A,0.2
Alexa Fluor 647-A,BV605-A,0
APC-Cy7-A,BV605-A,0
BV421-A,Alexa Fluor 647-A,0
FITC-A,Alexa Fluor 647-A,0
BV605-A,Alexa Fluor 647-A,0
APC-Cy7-A,Alexa Fluor 647-A,32.92
BV421-A,APC-Cy7-A,6.5
FITC-A,APC-Cy7-A,0
BV605-A,APC-Cy7-A,67.47
Alexa Fluor 647-A,APC-Cy7-A,0
